font_key,bundle,material_path_id,material_name,property_type,property_name,value,scale,offset
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_MaskSoftnessY,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_OutlineSoftness,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_OutlineUVSpeedX,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_OutlineUVSpeedY,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_OutlineWidth,0.15000000596046448,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_PerspectiveFilter,0.875,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_Reflectivity,10.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_ScaleRatioA,0.8999999761581421,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_ScaleRatioB,0.5512499809265137,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_ScaleRatioC,0.5512499809265137,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_ScaleX,1.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_ScaleY,1.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_ShaderFlags,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_Sharpness,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_SpecularPower,2.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_Stencil,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_StencilComp,8.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_StencilOp,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_StencilReadMask,255.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_StencilWriteMask,255.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_TextureHeight,2048.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_TextureWidth,1024.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_UnderlayDilate,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_UnderlayOffsetX,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_UnderlayOffsetY,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_UnderlaySoftness,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_VertexOffsetX,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_VertexOffsetY,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_WeightBold,0.75,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,float,_WeightNormal,0.0,,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,color,_ClipRect,"-32767.0,-32767.0,32767.0,32767.0",,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,color,_EnvMatrixRotation,"0.0,0.0,0.0,0.0",,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,color,_FaceColor,"1.0,1.0,1.0,1.0",,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,color,_GlowColor,"0.0,1.0,0.0,0.5",,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,color,_MaskCoord,"0.0,0.0,32767.0,32767.0",,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,color,_OutlineColor,"1.0,1.0,1.0,1.0",,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,color,_ReflectFaceColor,"0.0,0.0,0.0,1.0",,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,color,_ReflectOutlineColor,"0.0,0.0,0.0,1.0",,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,color,_SpecularColor,"1.0,1.0,1.0,1.0",,
EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,-161800820888374377,EPM Atlas Material,color,_UnderlayColor,"0.0,0.0,0.0,0.5",,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,texture,_BumpMap,0,"1.0,1.0","0.0,0.0"
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,texture,_Cube,0,"1.0,1.0","0.0,0.0"
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,texture,_FaceTex,0,"1.0,1.0","0.0,0.0"
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,texture,_MainTex,-3487941317702978074,"1.0,1.0","0.0,0.0"
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,texture,_OutlineTex,0,"1.0,1.0","0.0,0.0"
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_Ambient,0.5,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_Bevel,0.5,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_BevelClamp,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_BevelOffset,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_BevelRoundness,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_BevelWidth,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_BumpFace,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_BumpOutline,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_ColorMask,15.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_CullMode,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_Diffuse,0.5,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_FaceDilate,0.20000000298023224,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_FaceUVSpeedX,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_FaceUVSpeedY,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_GlowInner,0.05000000074505806,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_GlowOffset,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_GlowOuter,0.05000000074505806,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_GlowPower,0.75,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_GradientScale,10.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_LightAngle,3.1415998935699463,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_MaskSoftnessX,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_MaskSoftnessY,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_OutlineSoftness,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_OutlineUVSpeedX,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_OutlineUVSpeedY,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_OutlineWidth,0.15000000596046448,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_PerspectiveFilter,0.875,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_Reflectivity,10.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_ScaleRatioA,0.8999999761581421,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_ScaleRatioB,0.5512499809265137,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_ScaleRatioC,0.5512499809265137,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_ScaleX,1.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_ScaleY,1.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_ShaderFlags,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_Sharpness,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_SpecularPower,2.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_Stencil,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_StencilComp,8.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_StencilOp,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_StencilReadMask,255.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_StencilWriteMask,255.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_TextureHeight,256.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_TextureWidth,256.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_UnderlayDilate,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_UnderlayOffsetX,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_UnderlayOffsetY,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_UnderlaySoftness,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_VertexOffsetX,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_VertexOffsetY,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_WeightBold,0.75,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,float,_WeightNormal,0.0,,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,color,_ClipRect,"-32767.0,-32767.0,32767.0,32767.0",,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,color,_EnvMatrixRotation,"0.0,0.0,0.0,0.0",,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,color,_FaceColor,"1.0,1.0,1.0,1.0",,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,color,_GlowColor,"0.0,1.0,0.0,0.5",,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,color,_MaskCoord,"0.0,0.0,32767.0,32767.0",,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,color,_OutlineColor,"1.0,1.0,1.0,1.0",,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,color,_ReflectFaceColor,"0.0,0.0,0.0,1.0",,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,color,_ReflectOutlineColor,"0.0,0.0,0.0,1.0",,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,color,_SpecularColor,"1.0,1.0,1.0,1.0",,
num,download/ui/uifont/japanese/tmp/num.assetbundle,7258057046760579642,num Atlas Material,color,_UnderlayColor,"0.0,0.0,0.0,0.5",,
