track,index,objectPath,fieldName,category,requirementLevel,valueState,patchUnlockedBy,unblockCategory
battle,10,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/imgMask,enabled,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,11,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/imgMask,parentActiveChain,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,12,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/txtBeControl,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,13,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/txtBeControl,activeSelf,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,14,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/txtBeControl,enabled,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,15,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_2_1002/txtBeControl,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,16,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/imgMask,activeInHierarchy,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,17,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/imgMask,activeSelf,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,18,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/imgMask,enabled,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,19,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/imgMask,parentActiveChain,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,20,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/txtBeControl,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,21,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/txtBeControl,activeSelf,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,22,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/txtBeControl,enabled,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,23,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/BottomCenter/HeroListContainer/Battle29BoundHeroCard_3_1034/txtBeControl,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,24,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/Center/imgAutoTip/bg_tishi/txtAutoTip,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,25,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/Center/imgAutoTip/bg_tishi/txtAutoTip,activeSelf,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,26,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/Center/imgAutoTip/bg_tishi/txtAutoTip,enabled,active_chain,blocked-by-component-rehydration,missing,,unlock_route_hud_static_scene_patch_review_later
battle,27,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/Center/imgAutoTip/bg_tishi/txtAutoTip,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,28,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_ExtAdd/text_ExtAdd,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,29,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_ExtAdd/text_ExtAdd,activeSelf,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,30,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_ExtAdd/text_ExtAdd,enabled,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,31,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_ExtAdd/text_ExtAdd,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,32,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_star_level/text_star_level,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,33,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_star_level/text_star_level,activeSelf,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,34,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_star_level/text_star_level,enabled,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,35,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_star_level/text_star_level,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,36,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_baoshi,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,37,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_baoshi,activeSelf,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,38,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_baoshi,enabled,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,39,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_baoshi,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,40,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_level,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,41,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_level,activeSelf,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,42,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_level,enabled,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,43,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_level,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,44,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_num,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,45,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_num,activeSelf,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,46,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_num,enabled,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,47,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_num,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,48,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_qianghua,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,49,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_qianghua,activeSelf,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,50,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_qianghua,enabled,active_chain,blocked-by-component-rehydration,missing,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,51,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_qianghua,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch
battle,52,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel/text,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,53,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel/text,activeSelf,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,54,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel/text,enabled,active_chain,blocked-by-component-rehydration,missing,,unlock_route_hud_static_scene_patch_review_later
battle,55,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel/text,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,56,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btnhelp/im_lock_Auto,activeInHierarchy,active_chain,required,filled,,unlock_route_hud_static_scene_patch_review_later
battle,57,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btnhelp/im_lock_Auto,activeSelf,active_chain,required,filled,,unlock_route_hud_static_scene_patch_review_later
battle,58,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,59,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1,activeSelf,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,60,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1,enabled,active_chain,blocked-by-component-rehydration,missing,,unlock_route_hud_static_scene_patch_review_later
battle,61,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,62,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,63,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2,activeSelf,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,64,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2,enabled,active_chain,blocked-by-component-rehydration,missing,,unlock_route_hud_static_scene_patch_review_later
battle,65,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,66,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,67,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3,activeSelf,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,68,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3,enabled,active_chain,blocked-by-component-rehydration,missing,,unlock_route_hud_static_scene_patch_review_later
battle,69,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,70,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,71,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4,activeSelf,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,72,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4,enabled,active_chain,blocked-by-component-rehydration,missing,,unlock_route_hud_static_scene_patch_review_later
battle,73,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,74,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,75,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1,activeSelf,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,76,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1,enabled,active_chain,blocked-by-component-rehydration,missing,,unlock_route_hud_static_scene_patch_review_later
battle,77,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,78,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/im_mask,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,79,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/im_mask,activeSelf,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,80,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/im_mask,enabled,active_chain,blocked-by-component-rehydration,missing,,unlock_route_hud_static_scene_patch_review_later
battle,81,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/im_mask,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,82,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtFirstAttack,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,83,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtFirstAttack,activeSelf,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,84,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtFirstAttack,enabled,active_chain,blocked-by-component-rehydration,missing,,unlock_route_hud_static_scene_patch_review_later
battle,85,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtFirstAttack,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,86,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtLevel,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,87,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtLevel,activeSelf,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,88,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtLevel,enabled,active_chain,blocked-by-component-rehydration,missing,,unlock_route_hud_static_scene_patch_review_later
battle,89,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtLevel,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,90,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtNickName,activeInHierarchy,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,91,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtNickName,activeSelf,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
battle,92,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtNickName,enabled,active_chain,blocked-by-component-rehydration,missing,,unlock_route_hud_static_scene_patch_review_later
battle,93,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/longzhan/EnemyInfo2/txtNickName,parentActiveChain,active_chain,blocked-by-component-rehydration,filled,,unlock_route_hud_static_scene_patch_review_later
