objectPath,fieldName,currentCandidateValue,requiredSnapshotOwner,requiredRuntimeObjectOrModule,whyRequired,allowedAcquisition,patchUnlockedBy
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start1,graphicRaycastTarget,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start1,tmpEnableAutoSizing,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start1,hasMask,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start1,maskShowMaskGraphic,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/UI_BattleHeroItem/starts/im_start1,buttonInteractable,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,activeSelf,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,activeInHierarchy,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,siblingIndex,2,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,anchorMin,0.5/1,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,anchorMax,0.5/1,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,pivot,0.5/1,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,sizeDelta,180/90,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,anchoredPosition,-30/0,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,localScale,1/1/1,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,graphicEnabled,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,graphicRaycastTarget,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,tmpEnableAutoSizing,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,hasMask,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,maskShowMaskGraphic,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_1/ScrollViewGrid,buttonInteractable,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,activeSelf,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,activeInHierarchy,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,siblingIndex,1,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,anchorMin,0.5/0.5,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,anchorMax,0.5/0.5,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,pivot,0.5/0.5,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,sizeDelta,146/148,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,anchoredPosition,90/20,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,localScale,0.3/0.3/0.6,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,graphicEnabled,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,graphicRaycastTarget,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,tmpEnableAutoSizing,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,hasMask,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,maskShowMaskGraphic,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem,buttonInteractable,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,activeSelf,True,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,activeInHierarchy,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,siblingIndex,0,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,anchorMin,0.5/0.5,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,anchorMax,0.5/0.5,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,pivot,0.5/0.5,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,sizeDelta,63/42,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,anchoredPosition,0/0,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,localScale,1/1/1,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,graphicEnabled,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,graphicRaycastTarget,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,tmpEnableAutoSizing,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,hasMask,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_new_buff/im_new,maskShowMaskGraphic,False,original prefab + UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE73,source-backed runtime snapshot matching object path and field
