objectPath,fieldName,category,requirementLevel,unblockCategory,unlocksRouteHudStaticReview,unlocksTmpMaskRehydrationReview,confirmsHandlerRuntimeOnly,separatePayloadBlocker,safeToPatchNow,requiredEvidenceBeforePatch
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_star_level/text_star_level,parentActiveChain,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_baoshi,activeInHierarchy,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_baoshi,activeSelf,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_baoshi,enabled,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_baoshi,parentActiveChain,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_level,activeInHierarchy,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_level,activeSelf,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_level,enabled,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_level,parentActiveChain,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_num,activeInHierarchy,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_num,activeSelf,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_num,enabled,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_num,parentActiveChain,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_qianghua,activeInHierarchy,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_qianghua,activeSelf,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_qianghua,enabled,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_qianghua,parentActiveChain,active_chain,blocked-by-component-rehydration,separate_payload_or_card_ui_blocker_do_not_mix_into_hud_patch,false,false,false,true,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel/text,activeInHierarchy,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel/text,activeSelf,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel/text,enabled,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel/text,parentActiveChain,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btnhelp/im_lock_Auto,activeInHierarchy,active_chain,required,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btnhelp/im_lock_Auto,activeSelf,active_chain,required,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1,activeInHierarchy,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1,activeSelf,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1,enabled,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1,parentActiveChain,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2,activeInHierarchy,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2,activeSelf,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2,enabled,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2,parentActiveChain,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3,activeInHierarchy,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3,activeSelf,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3,enabled,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3,parentActiveChain,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4,activeInHierarchy,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4,activeSelf,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4,enabled,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4,parentActiveChain,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1,activeInHierarchy,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1,activeSelf,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1,enabled,active_chain,blocked-by-component-rehydration,unlock_route_hud_static_scene_patch_review_later,true,false,false,false,false,approved original runtime snapshot value; component/script rehydration evidence when applicable
