id,nameKey,nameKo,rarity,rankLevel,level,levelSource,roleKey,roleKo,profession,expert,camp,isPet,modelId,modelFound,prefabId,battleActorBundle,battleActorBundleExists,battleSpineSkeletonData,battleSpineAtlas,battleSpineTexture,headSprite,headImage,headImageExists,cardImageName,cardImage,paintingImage,paintingImageName,nameSpineSkeletonData,nameSpineAtlas,nameSpineTexture,skin,skillIdList,baseHp,baseAtk,baseDef,introKey,introKo,datatableEvidence
1031,heroname_1031,핫토리 한조,5,4,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1031,연속 스킬・ 무한 오의,3,0,1,0,1031,True,1031,download/roleprefabsandres/battleprefabandres/1031.assetbundle,False,,,extracted/unity/bundles/b_8d2dadb3f0605ac5/images/T/388438734245454786_1031.png,head1031,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5097700436693442714_head1031.png,True,noalphabg_Tujian_1031,,extracted/unity/bundles/b_8d2dadb3f0605ac5/images/T/388438734245454786_1031.png,1031,,,,11031,1031101|1031201|1031301|1031302|1031302|1031401|1031402|1031403|1031202|1031404|1031303|1031405|1031406,3180,600,438,intro1031,"  발랄하고 장난꾸러기 소녀. 도쿠가와 이에야스의 16명의 친구 중 한 명이다. 원래는 닌자부대의 대장으로 임명되어 원래 무사였던 핫토리 한조는 닌자로 전업할 수밖에 없었다고 한다. 정면돌파를 좋아하는 무사의 마음을 포기할 수 없었지만, 천재적인 그녀는 술법에도 매우 뛰어났지만, 그녀는 술법 연구 개발에 강박장애가 있을 정도로 완벽함을 추구하다 보니 생활이 빠듯했다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1032,heroname_1032,아서왕,5,4,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1032,상태 흡수・ 전투의 여왕,1,0,3,0,1032,True,1032,download/roleprefabsandres/battleprefabandres/1032.assetbundle,False,,,extracted/unity/bundles/b_be2303aac625897d/images/T/6602531926868155593_1032.png,head1032,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5347361340914592765_head1032.png,True,noalphabg_Tujian_1032,,extracted/unity/bundles/b_be2303aac625897d/images/T/6602531926868155593_1032.png,1032,,,,11032,1032101|1032201|1032301|1032302|1032302|1032401|1032402|1032403|1032202|1032404|1032303|1032405|1032406,4017,660,498,intro1032,"  빛과 성스러움을 말할 때, 아서왕을 빼놓을 수 없다. 그녀는 천성이 착하고, 공평하고 정직하며, 책임감이 강하고, 약자의 말에 귀를 기울이는 사람이다. \n  악한 자를 한 눈에 볼 수 있는 눈을 가지고 있으며, 아서왕은 왕들의 왕이 가졌다던 석중검의 주인이다. 성스러운 아발론의 갑옷을 입고 항상 전장의 선봉에 나서 싸웠다. \n  원탁 기사들의 곁에 있을 때는 엄격하고 장황한 설교를 하는 편이지만, 자신의 기사들이 눈에 보이지 않으면 불안해 한다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1033,heroname_1033,엘리자베스,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1033,약체 제거・ 스킬 증가,2,2,2,0,1033,True,1033,download/roleprefabsandres/battleprefabandres/1033.assetbundle,False,,,extracted/unity/bundles/b_28766e8ec87df2f3/images/T/-1751467278063984447_1033.png,head1033,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1806647417130510022_head1033.png,True,noalphabg_Tujian_1033,,extracted/unity/bundles/b_28766e8ec87df2f3/images/T/-1751467278063984447_1033.png,1033,,,,11033,1033101|1033201|1033301|1033302|1033302|1033401|1033402|1033403|1033202|1033404|1033303|1033405|1033406,3516,549,549,intro1033,"우아하고 매혹적인 소녀. 매우 사치스럽고 변덕스럽고 제멋대로에 사람들을 이용하고 가지고 노는 사람... 이라고 많은 사람들이 그녀에 대해 오해하고 있다. 그러나 사실 그녀는 절대 함부로 사람들과 육체적, 정신적으로도 다가서는 편이 아니며 순결을 지키기 위해 노력한다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1034,heroname_1034,비스마르크,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1034,스플래시 피해・ 철혈 재상,1,0,1,0,1034,True,1034,download/roleprefabsandres/battleprefabandres/1034.assetbundle,True,extracted/unity/bundles/b_da97dc9c8e06fcb3/textassets/-3260164475778644329_1034.skel.txt,extracted/unity/bundles/b_da97dc9c8e06fcb3/textassets/9008888806324543472_1034.atlas.txt,extracted/unity/bundles/b_da97dc9c8e06fcb3/images/T/-8601115882506527001_1034.png,head1034,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/401204702686331365_head1034.png,True,noalphabg_Tujian_1034,extracted/unity/bundles/b_0c6fb8dac016ed52/images/S/4741580072358664040_noalphabg_Tujian_1034.png,extracted/unity/bundles/b_0c6fb8dac016ed52/images/T/-8364604824140972729_Painting_1034.png,Painting_1034,extracted/unity/bundles/b_0c6fb8dac016ed52/textassets/-7302230262990218549_SP_heroname_1034.skel.txt,extracted/unity/bundles/b_0c6fb8dac016ed52/textassets/-8299918162943253040_SP_heroname_1034.atlas.txt,extracted/unity/bundles/b_0c6fb8dac016ed52/images/T/-4198284594521286149_SP_heroname_1034.png,11034,1034101|1034201|1034301|1034302|1034302|1034401|1034402|1034403|1034202|1034404|1034303|1034405|1034406,4017,660,498,intro1034,"치밀하고 진지하며 시간 관리의 대가인 소녀. 모든 계획에 진행자와 실천자를 나뉘며, 모든 국사를 일시불란하게 처리하는 철혈재상이라 불린다. 하지만 모든 계획이 적혀있는 소중한 노트를 잃어버리게 되면 완전히 바보가 된다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1035,heroname_1035,주유,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1035,업화의 불꽃・ 치유 통제,2,2,2,0,1035,True,1035,download/roleprefabsandres/battleprefabandres/1035.assetbundle,True,extracted/unity/bundles/b_e3bc3deeb7d37a42/textassets/-313255106227059221_1035.skel.txt,extracted/unity/bundles/b_e3bc3deeb7d37a42/textassets/6162704082098408093_1035.atlas.txt,extracted/unity/bundles/b_e3bc3deeb7d37a42/images/T/-3342719171202541102_1035.png,head1035,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-8922551766513907846_head1035.png,True,noalphabg_Tujian_1035,extracted/unity/bundles/b_a754b94292c923a5/images/S/-315199240204045957_noalphabg_Tujian_1035.png,extracted/unity/bundles/b_a754b94292c923a5/images/T/7656177228782713229_Painting_1035.png,Painting_1035,extracted/unity/bundles/b_a754b94292c923a5/textassets/-7226382160229975184_SP_heroname_1035.skel.txt,extracted/unity/bundles/b_a754b94292c923a5/textassets/2052588509477617140_SP_heroname_1035.atlas.txt,extracted/unity/bundles/b_a754b94292c923a5/images/T/6359633995299344458_SP_heroname_1035.png,11035,1035101|1035201|1035301|1035302|1035302|1035401|1035402|1035403|1035202|1035404|1035303|1035405|1035406,3516,549,549,intro1035,나이는 어리지만 박식하며 가르침의 책임감을 아는 소녀. 책임감과 엄격함이 가장 중요하다. 자신이 가르치는 학생은 끝까지 책임지는 편이다. 그 책임감이 간혹 과할 때가 있긴 하지만 말이다. 그리고 제갈 공명과 만나게 된다면 그녀는 갑자기... 감정이 격해진다.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1036,heroname_1036,프리드리히,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1036,로마의 황제・ 전군 돌격,3,0,4,0,1036,True,1036,download/roleprefabsandres/battleprefabandres/1036.assetbundle,False,,,extracted/unity/bundles/b_2516176d6c2b7cc4/images/T/-8245074512591886459_1036.png,head1036,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1006758698391221614_head1036.png,True,noalphabg_Tujian_1036,,extracted/unity/bundles/b_2516176d6c2b7cc4/images/T/-8245074512591886459_1036.png,1036,,,,11036,1036101|1036201|1036301|1036302|1036302|1036401|1036402|1036403|1036202|1036404|1036303|1036405|1036406,3180,600,438,intro1036,"움직임 하나하나에 매력 발산하는 소녀, 그런 그녀의 강한 매력에 이끌려 다닐 수 밖에 없을 것이다. 하지만 그녀는 자신의 다른 매력에 사람들이 굴복하는 것을 모른 채, 자신이 위엄있다고 생각하는 것 같다. 확실히... 위엄은 있다. 다만... 그녀가 몸을 크게 움직이고 있을 때만 말이다...",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1037,heroname_1037,제갈공명,5,5,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1037,자연 소환・ 팔진도,2,2,4,0,1037,True,1037,download/roleprefabsandres/battleprefabandres/1037.assetbundle,True,extracted/unity/bundles/b_26949055787db7a0/textassets/-6217024790053218406_1037.skel.txt,extracted/unity/bundles/b_26949055787db7a0/textassets/7216200640727593052_1037.atlas.txt,extracted/unity/bundles/b_26949055787db7a0/images/T/-6523195085019157922_1037.png,head1037,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/102720156437811834_head1037.png,True,noalphabg_Tujian_1037,extracted/unity/bundles/b_681f787954b73df1/images/S/-9162365908412829759_noalphabg_Tujian_1037.png,extracted/unity/bundles/b_681f787954b73df1/images/T/735873441717558688_Painting_1037.png,Painting_1037,extracted/unity/bundles/b_681f787954b73df1/textassets/976560576071074159_SP_heroname_1037.skel.txt,extracted/unity/bundles/b_681f787954b73df1/textassets/2535537050551006818_SP_heroname_1037.atlas.txt,extracted/unity/bundles/b_681f787954b73df1/images/T/-838171834671533417_SP_heroname_1037.png,11037,1037101|1037201|1037301|1037302|1037302|1037401|1037402|1037403|1037202|1037404|1037303|1037405|1037406,3516,549,549,intro1037,"세상에서 가장 게으른 소녀. 세상에서 게으르면서 세상을 움직일 책략을 세울 수 있는 사람은 단 한 명. 제갈공명 뿐일 것이다. 최대한 앉아있을 수 있다면 앉고, 누울 수 있다면 최대한 누울려고 한다. 눅도 그녀의 반자동 휠체어를 건들일 수 없다. 이런 똑똑한 그녀가 전쟁을 일으키지 않는 이유라면... 아마 귀찮아서 그럴 것이다...",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1038,heroname_1038,모드레드,5,4,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1038,핵심 무장・ 앞열 강화,1,0,4,0,1038,True,1038,download/roleprefabsandres/battleprefabandres/1038.assetbundle,False,,,extracted/unity/bundles/b_9f7832d1a8aed1a2/images/T/-765641080421356279_1038.png,head1038,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-3838443015212460079_head1038.png,True,noalphabg_Tujian_1038,,extracted/unity/bundles/b_9f7832d1a8aed1a2/images/T/-765641080421356279_1038.png,1038,,,,11038,1038101|1038201|1038301|1038302|1038302|1038401|1038402|1038403|1038202|1038404|1038303|1038405|1038406,4017,660,498,intro1038,"행동이 거칠고 자신의 힘을 잘 다스리지 못하는 소녀. 그렇다보니 항상 서투르며, 결과를 생각하지 않고 무모한 방식으로 문제를 해결하는 편이다. 그렇다보니 가끔 통제불가인 그녀 때문에 머리가 아프지만, 자신만의 원칙이 있으며 정이 많다. 만약 그녀의 친구를 괴롭히면 바로 화를 내며 상대를 힘으로 제압한다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1039,heroname_1039,메이린,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1039,전체 치유・ 디버프 제거,2,2,1,0,1039,True,1039,download/roleprefabsandres/battleprefabandres/1039.assetbundle,False,,,extracted/unity/bundles/b_877b6659dcce2bf6/images/T/-2059692701575093193_1039.png,head1039,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/9112488387216167285_head1039.png,True,noalphabg_Tujian_1039,,extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/-9159879528508562660_painting_1039.png,painting_1039,,,,11039,1039101|1039201|1039301|1039302|1039302|1039401|1039402|1039403|1039202|1039404|1039303|1039405|1039406,3516,549,549,intro1039,"반인반마의 메이린은 초강력 마법의 힘을 가지고 있으며, 장난스럽고 반항적이며 변덕스럽다. 제멋대로 행동하는 편이다. 하지만 자신의 행동이 절대적으로 맞다라고 생각하는 편이다. 사람들의 운명을 볼 수 있는 예지 능력이 있어, 그 사람의 운명을 거스르게 하는 상황을 만드는 것이 그녀의 취미이다. 동시에 인간의 감정에 대해 궁금해하고 직접 경험해 보고 싶어 한다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1040,heroname_1040,클레오파트라,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1040,치명타・ 초강력 디버프,2,2,1,0,1040,True,1040,download/roleprefabsandres/battleprefabandres/1040.assetbundle,False,,,extracted/unity/bundles/b_d7531ff2fbc87b45/images/T/-5948792205366645100_1040.png,head1040,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4344521047501864761_head1040.png,True,noalphabg_Tujian_1040,,extracted/unity/bundles/b_d7531ff2fbc87b45/images/T/-5948792205366645100_1040.png,1040,,,,11040,1040101|1040201|1040301|1040302|1040302|1040401|1040402|1040403|1040202|1040404|1040303|1040405|1040406,3516,549,549,intro1040,"  수치심 제로의 호색녀. 노출을 좋아하며, 노출광에 황궁에서 자란 그녀는 어려서부터 애교, 노래 등 남자를 유혹시킬 기술을 배워왔다. 권력을 가진 남자에게 매달리면서도 뛰어난 정치적인 감각으로 대세인 남자들로 갈아치우는 편이다. 그래서 그녀는 아무에게나 감정 표현을 하지 않고, 영원한 관계를 믿지 않는다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1041,heroname_1041,조자룡,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1041,공수 겸비・ 칠진칠출,3,0,4,0,1041,True,1041,download/roleprefabsandres/battleprefabandres/1041.assetbundle,False,,,extracted/unity/bundles/b_80164d47ae50026f/images/T/-2869501404900245423_1041.png,head1041,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/2653844228840439351_head1041.png,True,noalphabg_Tujian_1041,,extracted/unity/bundles/b_80164d47ae50026f/images/T/-2869501404900245423_1041.png,1041,,,,11041,1041101|1041201|1041301|1041302|1041302|1041401|1041402|1041403|1041202|1041404|1041303|1041405|1041406,3180,600,438,intro1041,"여자들에게 매력있는 소녀. 그녀에 대해서 친절하고 열정적이고, 부드러운 여자라 말하는 사람들은 모두 ""여자""라는 공통점이 있다. 그녀는 여자들에게만 친절했다. 여자를 괴롭히는 남자가 있다면 그녀의 창으로 혼내줫으며, 그 순간은 남자들에게 악몽과 같은 순간이었다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1042,heroname_1042,지크프리트,5,2,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1042,용의 통제자・ 흑룡 돌격,1,0,4,0,1042,True,1042,download/roleprefabsandres/battleprefabandres/1042.assetbundle,False,,,extracted/unity/bundles/b_760c09143bc33162/images/T/-6419032929140290448_1042.png,head1042,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-6309194431782941030_head1042.png,True,noalphabg_Tujian_1042,,extracted/unity/bundles/b_760c09143bc33162/images/T/-6419032929140290448_1042.png,1042,,,,11042,1042101|1042201|1042301|1042302|1042302|1042401|1042402|1042403|1042202|1042404|1042303|1042405|1042406,4717,785,623,intro1042,"어떤 ""인간""도 믿지 않는 마음을 열지 않는 소녀. 사람들과 교류도 거부하며, ""내겐 친구따위 필요 없어.""라고 잠꼬대까지 한다. 뭔가 사람들에게 크게 상처를 받은 일이 있는 듯 하다. 흑룡을 타고 다니며 ""유령소녀"" 라고 불리는 기사 소녀지만, 심각한 고소공포증이 있다. ""아아앗! 너무 높아! 당장 놔! 흑흑흑..."" ",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1043,heroname_1043,콘스탄틴,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1043,전의 회복・ 아군 부활,2,2,4,0,1043,True,1043,download/roleprefabsandres/battleprefabandres/1043.assetbundle,False,,,extracted/unity/bundles/b_544e14bf07d7e781/images/T/1329990451563219430_1043.png,head1043,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4940895655983359055_head1043.png,True,noalphabg_Tujian_1043,,extracted/unity/bundles/b_544e14bf07d7e781/images/T/1329990451563219430_1043.png,1043,,,,11043,1043101|1043201|1043301|1043302|1043302|1043401|1043402|1043403|1043202|1043404|1043303|1043405|1043406,3516,549,549,intro1043,"  콘스탄틴은 성녀로 주님의 부름을 받는 소녀이다. \n사람들에게 많은 사랑을 받으며 ""주군의 영애""라고 불리기도 한다. 차분하고 예의가 바르며, 사람을 미워하지 않는다. 간혹 우유부단하게 보이기도 하지만 신앙과 관련한 면에서는 절대 흔들이지 않으며, 만약 모독하는 자가 있다면 가차없이 제단의 심판을 받게 만든다.\n  그녀는 비바람이 몰아쳐도 매일 성당에 나가 기도를 했고, 그런 그녀의 모습은 몸과 영혼 모두 축복을 받은 사람처럼 거룩하고 순결해 보였다. \n  하지만 이도교의 눈에는 그런 순백의 그녀가 못마땅하였고, 하얀 살결과도 같은 그녀의 성스러움을 더럽히고 싶은 욕망에 휩싸였다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1044,heroname_1044,카이사르,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1044,화력 흡수・ 버프 복제,1,0,2,0,1044,True,1044,download/roleprefabsandres/battleprefabandres/1044.assetbundle,False,,,extracted/unity/bundles/b_7e817bab1cd486f9/images/T/3356549048937997747_1044.png,head1044,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/953452865988386657_head1044.png,True,noalphabg_Tujian_1044,,extracted/unity/bundles/b_7e817bab1cd486f9/images/T/3356549048937997747_1044.png,1044,,,,11044,1044101|1044201|1044301|1044302|1044302|1044401|1044402|1044403|1044202|1044404|1044303|1044405|1044406,4017,660,498,intro1044,"  카이사르는 국가의 집정관으로서 탁월한 군사 지도자이자 선량한 마음을 가진 몽상주의가이다. 하지만 행동은 냉혹하고 무자비한 현실주의자처럼 행동했다.\n  그녀의 군대는 백전백승했고, 백성들을 위한 정치를 펼쳐 나갔다. 그래서 백성들 사이에서 칭찬이 끊이지 않았다. 하지만 귀족으로 구성된 원로원에서 항상 그녀의 의견에 반대를 들고 있어났다. \n  그녀는 문화의 위력에 대해 잘 알고 있었고, 시간날 때마다 책을 즐겨 읽었다. 그리고 많은 불후의 명작을 써내려갔다. \n  그러다 한 소녀 만화를 읽게 되었고, 그 매력에 빠져 19금 금기 도서까지 모두 섭렵했다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1045,heroname_1045,코바야카와 히데아키,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1045,실제 피해·공격 흡수,2,2,4,0,1045,True,1045,download/roleprefabsandres/battleprefabandres/1045.assetbundle,False,,,extracted/unity/bundles/b_37203318cff19af9/images/T/-1468361373476824333_1045.png,head1045,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1392252199602233369_head1045.png,True,noalphabg_Tujian_1045,,extracted/unity/bundles/b_37203318cff19af9/images/T/-1468361373476824333_1045.png,1045,,,,11045,1045101|1045201|1045301|1045302|1045302|1045401|1045402|1045403|1045202|1045404|1045303|1045405|1045406,3516,549,549,intro1045,"  무사 중에 가장 겁이 많은 무사라고 불린다. 특히나 초자연적인 현상에 많이 놀라는 편이다. \n  가문의 후계자이지만 겁이 많아 병사들을 거느릴 능력이 많이 부족했다. 사신과의 결투에서 이에야스의 장난에 놀라 우연치않게 사신을 해치웠던 공이 있다. \n  제멋대로에 허세가 많다. 자주 놀라 주변 사람들에게 사과를 잘 하다보니, 부하들이 그녀를 잘 따랐다. 그러다보니 그녀의 허세 가득 담긴 말을 기록하는 광팬들이 모인 종교까지 생기게 된다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1046,heroname_1046,레오니다스,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1046,강력 통제·무자비한 추격,3,0,3,0,1046,True,1046,download/roleprefabsandres/battleprefabandres/1046.assetbundle,False,,,extracted/unity/bundles/b_15d01014df89a02f/images/T/2050307794673726046_1046.png,head1046,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-6062271540338123410_head1046.png,True,noalphabg_Tujian_1046,,extracted/unity/bundles/b_15d01014df89a02f/images/T/2050307794673726046_1046.png,1046,,,,11046,1046101|1046201|1046301|1046302|1046302|1046401|1046402|1046403|1046202|1046404|1046303|1046405|1046406,3180,600,438,intro1046,"  스파르타 제국의 수장인 그녀는 자신의 부하를 폭력적으로 제압하면서까지 도박을 즐기는 편이었다. 그녀의 도박과 내기 승율은 10전 9패. \n  그 중 유일하게 대승을 한 일화는 도박장에서 단 300냥으로 20만 냥까지 부풀린 적이 있었다. 본인의 말에 따르면 평소 도박에서 지는 것은 자신의 대박 운을 모으기 위한 것이라고 말하고 다녔다. \n  그녀는 헤라클레스의 후예라고 할 정도로 엄청난 힘을 지닌 소녀라고 불려졌다. 하지만 이는 자신이 중요하다고 생각하는 것을 지키기 위해 스파르타식의 훈련법으로 매일 엄청난 훈련을 하고 있었고, 이를 아는 사람은 매우 적다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1047,heroname_1047,이시다 미츠나리,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1047,치유약화・화염의 사자,2,2,2,0,1047,True,1047,download/roleprefabsandres/battleprefabandres/1047.assetbundle,False,,,extracted/unity/bundles/b_4f87f3752e0a672d/images/T/1905491513977216963_1047.png,head1047,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-4839027455863835652_head1047.png,True,noalphabg_Tujian_1047,,extracted/unity/bundles/b_4f87f3752e0a672d/images/T/1905491513977216963_1047.png,1047,,,,11047,1047101|1047201|1047301|1047302|1047302|1047401|1047402|1047403|1047202|1047404|1047303|1047405|1047406,3516,549,549,intro1047,"  아주 노련한 군대의 수장인 그녀. 사신에게 대항하는 세력이다. \n  미츠나리는 군대에서 매우 엄격하고 도도했다. 만약 자신의 부대에 적응을 하지 못한다면 가차없이 쫓아내며, 거침없이 사람들을 비평한다. 하지만 만약 당신이 그녀의 이 모습을 참아낸다면 나중에 그녀만의 ""배려""를 보여줄 것이다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1048,heroname_1048,오키타 소지,5,4,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1048,치명타 버프・뒷열 저격수,3,0,4,0,1048,True,1048,download/roleprefabsandres/battleprefabandres/1048.assetbundle,False,,,extracted/unity/bundles/b_452f02570fddc008/images/T/-7739867282933679765_1048.png,head1048,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7629051162630149606_head1048.png,True,noalphabg_Tujian_1048,,extracted/unity/bundles/b_452f02570fddc008/images/T/-7739867282933679765_1048.png,1048,,,,11048,1048101|1048201|1048301|1048302|1048302|1048401|1048402|1048403|1048202|1048404|1048303|1048405|1048406,3180,600,438,intro1048,"  풍기 수호 부대인 「신선조」대장ㅡ 천재 검사인 그녀를 이길 자는 없었다. \n  어린 나이에 신선조에 가입하여 사람들의 보살핌을 받아 왔기에 그늘이 없었다. 순진하고 낙천적이며, 돌려 말할 줄 모르며 사람들의 직설적인 말에 상처를 자주 받는다. \n  큰 병에 걸려 목숨을 잃을 뻔한 적이 있었다. 그래서 그녀는 개인 위생에 매우 철저했으며, 하루에 평균 3번 이상 목욕을 하고 하루 종일 온천에서 씻는 건 그녀에게 일도 아니다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1049,heroname_1049,산타,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1049,피해 면역 · 강한 통제,2,1,2,0,1049,True,1049,download/roleprefabsandres/battleprefabandres/1049.assetbundle,False,,,extracted/unity/bundles/b_eb679bec80f36520/images/T/-8017996758376753799_1049.png,head1049,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/8736095550850036522_head1049.png,True,noalphabg_Tujian_1049,,extracted/unity/bundles/b_eb679bec80f36520/images/T/-8017996758376753799_1049.png,1049,,,,11049,1049101|1049201|1049301|1049302|1049302|1049401|1049402|1049403|1049202|1049404|1049303|1049405|1049406,3516,549,549,intro1049,엄청나게 돈이 많은 산타클로스. 산타클로스 가문은 대대손손 쌓아온 막대한 재산으로 평생 돈 걱정 없이 살 수 있다. 하지만 그녀는 왜인지 모르게 가문의 재산을 탕진하고 싶어 한다. 그녀의 가장 큰 고민은 돈이 너무 많은 것과 돈으로 사는 물건에 대한 흥미가 없다는 것.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1050,heroname_1050,사카모토 료마,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1050,약자 표기・단일 통제,3,0,4,0,1050,True,1050,download/roleprefabsandres/battleprefabandres/1050.assetbundle,True,extracted/unity/bundles/b_afce8b27517087f5/textassets/-6420881422378449388_1050.skel.txt,extracted/unity/bundles/b_afce8b27517087f5/textassets/-9217063030412604670_1050.atlas.txt,extracted/unity/bundles/b_afce8b27517087f5/images/T/6273659819584554789_1050.png,head1050,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/1113405731238407280_head1050.png,True,noalphabg_Tujian_1050,extracted/unity/bundles/b_7bcfdee0fbfaf92f/images/S/6711691156545846404_noalphabg_Tujian_1050.png,extracted/unity/bundles/b_7bcfdee0fbfaf92f/images/T/-2931634297594296035_Painting_1050.png,Painting_1050,extracted/unity/bundles/b_7bcfdee0fbfaf92f/textassets/-5370189738588862573_SP_heroname_1050.skel.txt,extracted/unity/bundles/b_7bcfdee0fbfaf92f/textassets/-7974104681069111894_SP_heroname_1050.atlas.txt,extracted/unity/bundles/b_7bcfdee0fbfaf92f/images/T/2684705517911566666_SP_heroname_1050.png,11050,1050101|1050201|1050301|1050302|1050302|1050401|1050402|1050403|1050202|1050404|1050303|1050405|1050406,3180,600,438,intro1050,"  귀엽고 깜찍한 외모를 가진 소녀. 아주 똑똑한 ""대발명가""이다. \n  집안의 모든 사랑을 받고 태어났으며, 자신의 발명품은 모두 대자연에서 영감을 받아 자신의 작업실 이름을 ""자연당""이라 불렀다.\n  엉뚱한 생각을 가끔 하며, 그걸 바로 실천에 옮기는 행동파였다. 하지만 평소에 그녀가 발명한 물거들은 대부분 쓸모가 없었다. 하지만 가~끔 대박 발명품이 나오기도 했다. \n  항상 대자연을 통해서 영감을 얻는다며 얼굴을 붉히는 그녀... 정말 사실일까?",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
