local e=
{
ByIdx={
{1110511,2100,600,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1110512,2100,400,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1110513,6300,2000,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120111,1510,739,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120112,1510,739,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120113,1510,739,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120115,2158,1233,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120122,3777,924,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120211,1310,1266,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120212,1871,1519,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120213,1310,1266,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120215,1310,1266,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120222,11000,1389,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120312,1698,1249,702,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120314,2427,1388,702,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120316,2427,1388,702,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120322,8596,1249,702,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120324,4551,999,702,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120326,4551,999,702,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120412,6541,1496,756,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120415,1308,1496,756,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120422,16353,1795,756,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120511,1995,1467,824,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120513,1995,1467,824,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120514,4276,1467,824,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120516,4276,1467,824,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120521,5345,1174,824,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120522,5345,1174,824,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120523,5345,1174,824,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120525,7126,1638,824,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120612,4769,2046,920,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120615,3179,2046,920,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120625,23848,2046,920,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120711,5257,1269,1014,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120713,5257,1269,1014,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120715,1752,1523,1014,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120716,1752,1523,1014,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120721,6571,1904,1014,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120723,6571,1904,1014,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120725,26289,2539,1014,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120811,2553,1564,1055,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120812,2553,1564,1055,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120813,2553,1564,1055,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120814,1823,1877,1055,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120815,1823,1877,1055,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120816,1823,1877,1055,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120825,36478,2682,1055,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120911,5998,1370,1157,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120913,5998,1370,1157,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120914,1999,1370,1157,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120915,1999,1370,1157,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120916,1999,1370,1157,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120922,19995,1305,1157,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1120923,19995,1305,1157,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1121014,2178,2000,1260,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1121015,4356,2333,1260,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1121016,2178,2000,1260,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1121022,21783,1866,1260,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1121025,21783,1866,1260,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130112,3181,1949,1315,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130114,6817,1949,1315,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130115,3181,1949,1315,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130116,6817,1949,1315,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130122,3976,1559,1315,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130124,3976,1559,1315,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130126,3976,1559,1315,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130211,3563,2339,1473,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130213,3563,2339,1473,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130214,7636,2339,1473,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130216,7636,2339,1473,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130222,19092,2328,1473,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130224,9546,2328,1473,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130226,9546,2328,1473,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130311,2710,2656,1568,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130312,2710,2656,1568,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130314,2710,2656,1568,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130315,2710,2656,1568,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130322,40659,3188,1568,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130411,6526,3731,1888,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130412,6526,3731,1888,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130413,6526,3731,1888,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130422,57112,4198,1888,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130511,4511,3684,1864,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130513,4511,3684,1864,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130514,6444,3684,1864,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130516,6444,3684,1864,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130611,3428,3920,1983,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130613,3428,3920,1983,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130614,3428,3920,1983,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130616,3428,3920,1983,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130622,25713,3528,1983,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130625,25713,3528,1983,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130712,11250,2968,2170,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130714,7500,2968,2170,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130715,7500,2968,2170,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130716,7500,2968,2170,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130722,56253,3430,2170,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130812,3987,4274,2307,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130814,3987,4274,2307,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130816,3987,4274,2307,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130822,79761,4103,2307,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130832,6646,4559,2307,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130834,6646,4559,2307,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130836,6646,4559,2307,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130914,8125,4354,2350,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130915,48753,4354,2350,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1130916,8125,4354,2350,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1131012,5881,2771,2430,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1131014,5881,2771,2430,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1131016,5881,2771,2430,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1131022,42009,4322,2430,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1131025,42009,4322,2430,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,10,0},
{1140111,15544,3893,2453,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140113,15544,3893,2453,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140114,8478,3270,2453,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140116,8478,3270,2453,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140212,16416,2631,2590,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140213,16416,2631,2590,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140214,8954,2210,2590,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140215,8954,2210,2590,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140222,44773,3671,2590,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140225,44773,3671,2590,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140311,9081,2668,2627,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140313,9081,2668,2627,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140315,16648,3177,2627,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140411,12430,2996,2697,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140412,12430,2996,2697,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140413,12430,2996,2697,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140421,15538,3196,2697,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140422,15538,3196,2697,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140423,15538,3196,2697,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140425,46615,3487,2697,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140511,9449,2975,2734,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140513,9449,2975,2734,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140515,17323,3471,2734,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140611,9663,3803,2795,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140612,9663,3803,2795,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140613,9663,3803,2795,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140621,48315,2028,2795,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140623,48315,2028,2795,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140712,18519,3710,2922,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140715,6734,3180,2922,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140722,101017,4638,2922,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140811,10945,4308,3166,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140813,10945,4308,3166,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140822,109457,5361,3166,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140911,11632,4579,3366,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140913,11632,4579,3366,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140915,11632,4579,3366,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140922,26659,3419,3366,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140924,26659,3419,3366,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1140926,26659,3419,3366,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1141011,12583,3170,3641,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1141012,12583,3170,3641,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1141013,12583,3170,3641,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1141022,125837,6096,3641,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150113,17367,2648,3675,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150122,16282,3783,3675,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150124,16282,3783,3675,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150131,28945,3310,3675,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150132,28945,3310,3675,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150133,14472,3310,3675,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150135,28945,3310,3675,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150136,28945,3310,3675,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150212,18000,4295,3813,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150215,18000,4295,3813,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150216,18000,4295,3813,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150221,22500,4295,3813,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150222,22500,4295,3813,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150224,22500,4295,3813,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150225,22500,4295,3813,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150232,180007,5345,3813,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150312,25303,3938,3900,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150316,9201,3938,3900,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150321,31629,3938,3900,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150323,11501,3938,3900,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150332,184026,5469,3900,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150411,26270,3722,4053,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150412,26270,3722,4053,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150413,26270,3722,4053,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150422,32838,3722,4053,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150423,32838,3722,4053,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150432,191059,4094,4053,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150511,22303,4431,4209,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150512,22303,4431,4209,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150513,22303,4431,4209,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150521,27879,4431,4209,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150523,27879,4431,4209,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150525,27879,4431,4209,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150531,37173,4431,4209,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150532,37173,4431,4209,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150533,37173,4431,4209,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150613,15344,4578,4346,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150616,15344,4578,4346,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150622,19180,4578,4346,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150623,19180,4578,4346,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150625,19180,4578,4346,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150626,19180,4578,4346,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150632,76723,4578,4346,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150635,76723,4578,4346,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150712,29185,3804,4512,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150713,29185,3804,4512,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150721,19899,3043,4512,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150723,19899,3043,4512,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150725,19899,3043,4512,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150732,106128,4755,4512,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
{1150735,53064,4755,4512,20000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0},
