local e=
{
ByIdx={
{19,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1520,3,1,1019,25725,3},
{20,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1520,3,1,1020,25725,4},
{21,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1720,3,1,1021,25725,1},
{22,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,1022,25725,2},
{23,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1023,25725,3},
{24,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1320,3,1,1024,25725,4},
{25,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1720,3,1,1025,25725,1},
{26,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1026,25725,2},
{27,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1027,25725,3},
{28,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1720,3,1,1028,25725,4},
{29,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1520,3,1,1029,25725,1},
{30,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1030,25725,2},
{31,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1031,25725,3},
{32,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1032,25725,4},
{33,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1520,3,1,1033,25725,1},
{34,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1034,25725,2},
{35,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,1035,25725,3},
{36,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1720,3,1,1036,25725,4},
{37,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,1037,25725,1},
{38,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1038,25725,2},
{39,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1720,3,1,1039,25725,3},
{40,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1520,3,1,1040,25725,4},
{41,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1041,25725,1},
{42,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1042,25725,2},
{1043,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1720,3,1,1043,25725,3},
{1044,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1044,25725,4},
{1045,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1720,3,1,1045,25725,1},
{1046,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1046,25725,2},
{1047,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1720,3,1,1047,25725,3},
{1048,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1048,25725,4},
{1049,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,1049,25725,1},
{1050,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1050,25725,2},
{1051,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1720,3,1,1051,25725,3},
{1052,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1052,25725,4},
{1053,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1053,25725,1},
{1054,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1054,25725,2},
{1055,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1055,25725,3},
{1056,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1056,25725,4},
{1057,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1720,3,1,1057,25725,1},
{1058,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1058,25725,2},
{1059,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1059,25725,3},
{1060,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1060,25725,4},
{1061,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1061,25725,1},
{1062,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1062,25725,2},
{1063,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,1063,25725,3},
{1064,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1064,25725,4},
{1065,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,1065,25725,1},
{1066,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1066,25725,2},
{1067,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1067,25725,3},
{1068,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1520,3,1,1068,25725,4},
{1069,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1069,25725,1},
{1070,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1070,25725,2},
{1071,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1071,25725,3},
{1072,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1072,25725,4},
{1073,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1520,3,1,1073,25725,1},
{1074,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1074,25725,2},
{1098,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,1098,25725,3},
{1099,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,1099,25725,4},
{121015,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21015,25725,3},
{121070,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21070,25725,1},
{121072,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21072,25725,3},
{121073,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21073,25725,1},
{121074,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,21074,25725,3},
{121075,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21075,25725,2},
{121076,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21076,25725,4},
{121077,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21077,25725,4},
{121078,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,21078,25725,1},
{121079,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21079,25725,2},
{121080,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,21080,25725,2},
{121081,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21081,25725,3},
{121082,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21082,25725,4},
{121083,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,21083,25725,1},
{121084,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21084,25725,2},
{121085,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,21085,25725,3},
{121086,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21086,25725,4},
{121087,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21087,25725,1},
{121088,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21088,25725,2},
{121089,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21089,25725,3},
{121090,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,21090,25725,4},
{121101,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21101,25725,1},
{121102,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,21102,25725,2},
{121103,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21103,25725,3},
{121104,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,21104,25725,4},
{121105,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21105,25725,1},
{121106,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21106,25725,2},
{121107,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21107,25725,3},
{121108,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21108,25725,4},
{121109,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,21109,25725,1},
{121110,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21110,25725,2},
{121111,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,21111,25725,3},
{121112,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21112,25725,4},
{121113,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,21113,25725,1},
{121114,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21114,25725,2},
{121115,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,21115,25725,3},
{121116,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,21116,25725,4},
{131103,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,31103,25725,3},
{131105,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,31105,25725,1},
{131106,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,31106,25725,2},
{131107,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,31107,25725,3},
{131108,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,31108,25725,4},
{131109,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1120,3,1,31109,25725,1},
{131110,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,31110,25725,2},
{131111,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,31111,25725,3},
{131112,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,31112,25725,4},
{131113,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,31113,25725,1},
{131114,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,31114,25725,2},
{131115,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,31115,25725,3},
{131116,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,31116,25725,4},
{131117,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,31117,25725,4},
{131118,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,31118,25725,1},
{131119,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,31119,25725,2},
{131120,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,31120,25725,3},
{131121,84000,10500,5250,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,20000,0,700,50,1120,3,1,31121,25725,1},
{131122,84000,10500,5250,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,31122,25725,2},
{131123,84000,10500,5250,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,50,1320,3,1,31123,25725,3},
{43,86400,10800,5400,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1420,3,2,1001,26460,1},
{44,86400,10800,5400,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1620,3,2,1002,26460,2},
{45,86400,10800,5400,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1220,3,2,1003,26460,3},
{46,86400,10800,5400,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1220,3,2,1004,26460,4},
{47,86400,10800,5400,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1020,3,2,1005,26460,1},
{48,86400,10800,5400,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1420,3,2,1006,26460,2},
{49,86400,10800,5400,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1220,3,2,1007,26460,3},
{50,86400,10800,5400,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1620,3,2,1008,26460,4},
{51,86400,10800,5400,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1220,3,2,1009,26460,1},
{52,86400,10800,5400,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1620,3,2,1010,26460,2},
{53,86400,10800,5400,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1420,3,2,1011,26460,3},
{54,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1720,3,2,1012,30870,4},
{55,86400,10800,5400,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1420,3,2,1013,26460,1},
{56,86400,10800,5400,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1420,3,2,1014,26460,2},
{57,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1120,3,2,1015,30870,3},
{58,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1016,30870,4},
{59,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1720,3,2,1017,30870,1},
{60,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1018,30870,2},
{61,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1520,3,2,1019,30870,3},
{62,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1520,3,2,1020,30870,4},
{63,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1720,3,2,1021,30870,1},
{64,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1120,3,2,1022,30870,2},
{65,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1023,30870,3},
{66,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1320,3,2,1024,30870,4},
{67,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1720,3,2,1025,30870,1},
{68,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1026,30870,2},
{69,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1027,30870,3},
{70,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1720,3,2,1028,30870,4},
{71,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1520,3,2,1029,30870,1},
{72,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1030,30870,2},
{73,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1031,30870,3},
{74,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1032,30870,4},
{75,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1520,3,2,1033,30870,1},
{76,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1034,30870,2},
{77,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1120,3,2,1035,30870,3},
{78,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1720,3,2,1036,30870,4},
{79,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1120,3,2,1037,30870,1},
{80,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1038,30870,2},
{81,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1720,3,2,1039,30870,3},
{82,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1520,3,2,1040,30870,4},
{83,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1041,30870,1},
{84,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1042,30870,2},
{2085,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1720,3,2,1043,30870,3},
{2086,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1044,30870,4},
{2087,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1720,3,2,1045,30870,1},
{2088,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1046,30870,2},
{2089,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1720,3,2,1047,30870,3},
{2090,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1048,30870,4},
{2091,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1120,3,2,1049,30870,1},
{2092,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1050,30870,2},
{2093,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1720,3,2,1051,30870,3},
{2094,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1052,30870,4},
{2095,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1053,30870,1},
{2096,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1054,30870,2},
{2097,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1055,30870,3},
{2098,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1056,30870,4},
{2099,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1720,3,2,1057,30870,1},
{2100,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1058,30870,2},
{2101,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1059,30870,3},
{2102,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1060,30870,4},
{2103,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1061,30870,1},
{2104,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1062,30870,2},
{2105,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1120,3,2,1063,30870,3},
{2106,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1064,30870,4},
{2107,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1120,3,2,1065,30870,1},
{2108,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1066,30870,2},
{2109,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1067,30870,3},
{2110,100800,12600,6300,0,0,0,0,27500,0,0,0,0,0,0,0,0,0,0,23000,0,700,100,1520,3,2,1068,30870,4},
{2111,100800,12600,6300,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,100,1120,3,2,1069,30870,1},
{2112,100800,12600,6300,0,0,0,27500,0,23000,0,0,0,0,0,0,0,0,0,0,0,700,100,1320,3,2,1070,30870,2},
