local e=
{
ByIdx={
{41,2,1,1,1,1,1,1,1,1,1,1,1,35,35,1,1},
{42,2,1,1,1,1,1,1,1,1,1,1,1,19,19,1,1},
{43,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1},
{44,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1},
{45,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1},
{46,2,1,1,1,1,1,1,1,1,1,1,1,19,19,1,1},
{47,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1},
{48,2,1,1,1,1,1,1,1,1,1,1,1,35,35,1,1},
{49,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1},
{50,2,1,1,1,1,1,1,1,1,1,1,1,24,24,1,1},
{51,2,1,1,1,1,1,1,1,1,1,1,1,24,24,1,1},
{52,2,1,1,1,1,1,1,1,1,1,1,1,35,35,1,1},
{53,2,1,1,1,1,1,1,1,1,1,1,1,24,24,1,1},
{54,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1},
{55,2,1,1,1,1,1,1,1,1,1,1,1,35,35,1,1},
{56,2,1,1,1,1,1,1,1,1,1,1,1,24,24,1,1},
{57,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1},
{58,2,1,1,1,1,1,1,1,1,1,1,1,24,24,1,1},
{59,2,1,1,1,1,1,1,1,1,1,1,1,24,24,1,1},
{60,2,1,1,1,1,1,1,1,1,1,1,1,35,35,1,1},
{61,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1},
{62,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1},
{63,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1},
{64,2,1,1,1,1,1,1,1,1,1,1,1,35,35,1,1},
{65,2,1,1,1,1,1,1,1,1,1,1,1,66,66,1,1},
{66,2,1,1,1,1,1,1,1,1,1,1,1,66,66,1,1},
{67,2,1,1,1,1,1,1,1,1,1,1,1,19,19,1,1},
{68,2,1,1,1,1,1,1,1,1,1,1,1,66,66,1,1},
{69,2,1,1,1,1,1,1,1,1,1,1,1,66,66,1,1},
{70,2,1,1,1,1,1,1,1,1,1,1,1,19,19,1,1},
{71,2,1,1,1,1,1,1,1,1,1,1,1,66,66,1,1},
{72,2,1,1,1,1,1,1,1,1,1,1,1,66,66,1,1},
{73,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1},
{74,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1},
{75,2,1,1,1,1,1,1,1,1,1,1,1,19,19,1,1},
{76,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1},
{77,2,1,1,1,1,1,1,1,1,1,1,1,66,66,1,1},
{78,2,1,1,1,1,1,1,1,1,1,1,1,66,66,1,1},
{79,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1},
{80,2,1,1,1,1,1,1,1,1,1,1,1,19,19,1,1},
{81,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1},
{82,2,1,1,1,1,1,1,1,1,1,1,1,66,66,1,1},
{83,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1},
{84,2,1,1,1,1,1,1,1,1,1,1,1,35,35,1,1},
{85,2,1,1,1,1,1,1,1,1,1,1,1,66,66,1,1},
{86,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1},
{87,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1},
{88,2,1,1,1,1,1,1,1,1,1,1,1,35,35,1,1},
{89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1},
{90,2,1,1,1,1,1,1,1,1,1,1,1,24,24,1,1},
{91,2,1,1,1,1,1,1,1,1,1,1,1,66,66,1,1},
{92,2,1,1,1,1,1,1,1,1,1,1,1,35,35,1,1},
{93,2,1,1,1,1,1,1,1,1,1,1,1,19,19,1,1},
{94,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1},
{95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1},
{96,3,1,2,2,2,2,2,2,2,2,2,1,96,96,1,1},
{97,3,1,2,2,2,2,2,2,2,2,2,1,97,97,1,1},
{98,3,1,2,2,2,2,2,2,2,2,2,1,96,96,1,1},
{99,3,1,2,2,2,2,2,2,2,2,2,1,96,96,1,1},
{100,3,1,2,2,2,2,2,2,2,2,2,1,96,96,1,1},
{101,3,1,2,2,2,2,2,2,2,2,2,1,97,97,1,1},
{102,3,1,2,2,2,2,2,2,2,2,2,1,97,97,1,1},
{103,4,2,3,3,3,3,3,3,3,3,3,1,103,103,3,3},
{104,4,2,3,3,3,3,3,3,3,3,3,1,104,104,3,3},
{105,4,2,3,3,3,3,3,3,3,3,3,1,105,105,3,3},
{106,4,2,3,3,3,3,3,3,3,3,3,1,106,106,3,3},
{107,4,2,3,3,3,3,3,3,3,3,3,1,105,105,3,3},
{108,5,2,3,7,4,4,4,4,4,4,4,1,108,108,3,3},
{109,5,2,6,7,4,4,4,4,4,4,4,1,109,109,3,3},
{110,5,2,3,7,4,4,4,4,4,4,4,1,108,108,3,3},
{111,4,2,3,3,3,3,3,3,3,3,3,1,103,103,3,3},
{112,5,2,6,7,4,4,4,4,4,4,4,1,109,109,3,3},
{113,4,2,3,3,3,3,3,3,3,3,3,1,104,104,3,3},
{114,5,2,6,7,4,4,4,4,4,4,4,1,114,114,4,4},
{115,4,2,3,3,3,3,3,3,3,3,3,1,106,106,3,3},
{116,5,2,6,7,4,4,4,4,4,4,4,1,116,116,5,4},
{117,5,2,6,7,4,4,4,4,4,4,4,1,117,117,6,5},
{118,5,2,6,7,4,4,4,4,4,4,4,1,118,118,7,5},
{119,16,2,6,8,8,8,8,8,8,8,8,1,119,119,25,6},
{120,16,2,6,8,8,8,8,8,8,8,8,1,120,120,26,7},
{121,16,2,7,8,8,8,8,8,8,8,8,1,121,121,27,8},
{122,16,2,7,8,8,8,8,8,8,8,8,1,122,122,28,9},
{123,16,2,7,8,8,8,8,8,8,8,8,1,123,123,29,10},
{124,16,2,7,8,8,8,8,8,8,8,8,1,124,124,30,11},
{125,16,2,7,8,8,8,8,8,8,8,8,1,125,125,31,12},
{126,16,2,7,8,8,8,8,8,8,8,8,1,126,126,32,13},
{127,17,2,7,9,9,9,9,9,9,9,9,1,127,127,33,14},
{128,17,2,7,9,9,9,9,9,9,9,9,1,128,128,34,15},
{129,17,2,8,9,9,9,9,9,9,9,9,1,129,129,35,16},
{130,17,2,8,9,9,9,9,9,9,9,9,1,130,130,36,17},
{131,17,2,8,9,9,9,9,9,9,9,9,1,131,131,37,18},
{132,17,2,8,9,9,9,9,9,9,9,9,1,132,132,38,19},
{133,17,2,8,9,9,9,9,9,9,9,9,1,133,133,39,20},
{134,17,2,8,9,9,9,9,9,9,9,9,1,134,134,40,21},
{135,18,2,8,10,10,10,10,10,10,10,10,1,135,135,41,22},
{136,18,2,8,10,10,10,10,10,10,10,10,1,136,136,42,23},
{137,18,2,9,10,10,10,10,10,10,10,10,1,137,137,43,24},
{138,18,2,9,10,10,10,10,10,10,10,10,1,138,138,44,25},
{139,18,2,9,10,10,10,10,10,10,10,10,1,139,139,45,26},
{140,18,2,9,10,10,10,10,10,10,10,10,1,140,140,46,27},
{141,18,2,9,10,10,10,10,10,10,10,10,1,141,141,47,28},
{142,18,2,9,10,10,10,10,10,10,10,10,1,142,142,48,29},
{143,19,2,9,11,11,11,11,11,11,11,11,1,143,143,49,30},
{144,19,2,9,11,11,11,11,11,11,11,11,1,144,144,50,31},
{145,19,2,10,11,11,11,11,11,11,11,11,1,145,145,51,32},
{146,19,2,10,11,11,11,11,11,11,11,11,1,146,146,52,33},
{147,19,2,10,11,11,11,11,11,11,11,11,1,147,147,53,34},
{148,19,2,10,11,11,11,11,11,11,11,11,1,148,148,54,35},
{149,19,2,10,11,11,11,11,11,11,11,11,1,149,149,55,36},
{150,19,2,10,11,11,11,11,11,11,11,11,1,150,150,56,37},
{151,20,2,10,12,12,12,12,12,12,12,12,1,151,151,57,38},
{152,20,2,10,12,12,12,12,12,12,12,12,1,152,152,58,39},
{153,20,2,11,12,12,12,12,12,12,12,12,1,153,153,59,40},
{154,20,2,11,12,12,12,12,12,12,12,12,1,154,154,60,41},
{155,20,2,11,12,12,12,12,12,12,12,12,1,155,155,61,42},
{156,20,2,11,12,12,12,12,12,12,12,12,1,156,156,62,43},
{157,20,2,11,12,12,12,12,12,12,12,12,1,157,157,63,44},
{158,20,2,11,12,12,12,12,12,12,12,12,1,158,158,64,45},
{159,21,2,11,13,13,13,13,13,13,13,13,1,159,159,65,46},
{160,21,2,11,13,13,13,13,13,13,13,13,1,160,160,66,47},
{161,21,2,12,13,13,13,13,13,13,13,13,1,161,161,67,48},
{162,21,2,12,13,13,13,13,13,13,13,13,1,162,162,68,49},
{163,21,2,12,13,13,13,13,13,13,13,13,1,163,163,69,50},
{164,21,2,12,13,13,13,13,13,13,13,13,1,164,164,70,51},
{165,21,2,12,13,13,13,13,13,13,13,13,1,165,165,71,52},
{166,21,2,12,13,13,13,13,13,13,13,13,1,166,166,72,53},
{167,22,2,12,14,14,14,14,14,14,14,14,1,167,167,73,54},
{168,22,2,12,14,14,14,14,14,14,14,14,1,168,168,74,55},
{169,22,2,13,14,14,14,14,14,14,14,14,1,169,169,75,56},
{170,22,2,13,14,14,14,14,14,14,14,14,1,170,170,76,57},
{171,22,2,13,14,14,14,14,14,14,14,14,1,171,171,77,58},
{172,22,2,13,14,14,14,14,14,14,14,14,1,172,172,78,59},
{173,22,2,13,14,14,14,14,14,14,14,14,1,173,173,79,60},
{174,22,2,13,14,14,14,14,14,14,14,14,1,174,174,80,61},
{175,23,2,13,15,15,15,15,15,15,15,15,1,175,175,81,62},
{176,23,2,13,15,15,15,15,15,15,15,15,1,176,176,82,63},
{177,23,2,14,15,15,15,15,15,15,15,15,1,177,177,83,64},
{178,23,2,14,15,15,15,15,15,15,15,15,1,178,178,84,65},
{179,23,2,14,15,15,15,15,15,15,15,15,1,179,179,85,66},
{180,23,2,14,15,15,15,15,15,15,15,15,1,180,180,86,67},
{181,23,2,14,15,15,15,15,15,15,15,15,1,181,181,87,68},
{182,23,2,14,15,15,15,15,15,15,15,15,1,182,182,88,69},
{183,24,2,14,16,16,16,16,16,16,16,16,1,183,183,89,70},
{184,24,2,14,16,16,16,16,16,16,16,16,1,184,184,90,71},
{185,24,2,15,16,16,16,16,16,16,16,16,1,185,185,91,72},
{186,24,2,15,16,16,16,16,16,16,16,16,1,186,186,92,73},
{187,24,2,15,16,16,16,16,16,16,16,16,1,187,187,93,74},
{188,24,2,15,16,16,16,16,16,16,16,16,1,188,188,94,75},
{189,24,2,15,16,16,16,16,16,16,16,16,1,189,189,95,76},
{190,24,2,15,16,16,16,16,16,16,16,16,1,190,190,96,77},
{191,25,2,15,17,17,17,17,17,17,17,17,1,191,191,97,78},
{192,25,2,15,17,17,17,17,17,17,17,17,1,192,192,98,79},
{193,25,2,16,17,17,17,17,17,17,17,17,1,193,193,99,80},
{194,25,2,16,17,17,17,17,17,17,17,17,1,194,194,100,81},
{195,25,2,16,17,17,17,17,17,17,17,17,1,195,195,101,82},
{196,25,2,16,17,17,17,17,17,17,17,17,1,196,196,102,83},
{197,25,2,16,17,17,17,17,17,17,17,17,1,197,197,103,84},
{198,25,2,16,17,17,17,17,17,17,17,17,1,198,198,104,85},
{199,26,2,16,18,18,18,18,18,18,18,18,1,199,199,105,86},
{200,26,2,16,18,18,18,18,18,18,18,18,1,200,200,106,87},
{201,26,2,17,18,18,18,18,18,18,18,18,1,201,201,107,88},
{202,26,2,17,18,18,18,18,18,18,18,18,1,202,202,108,89},
{203,26,2,17,18,18,18,18,18,18,18,18,1,203,203,109,90},
{204,26,2,17,18,18,18,18,18,18,18,18,1,204,204,110,91},
{205,26,2,17,18,18,18,18,18,18,18,18,1,205,205,111,92},
{206,26,2,17,18,18,18,18,18,18,18,18,1,206,206,112,93},
{207,27,2,17,19,19,19,19,19,19,19,19,1,207,207,113,94},
{208,27,2,17,19,19,19,19,19,19,19,19,1,208,208,114,95},
{209,27,2,18,19,19,19,19,19,19,19,19,1,209,209,115,96},
{210,27,2,18,19,19,19,19,19,19,19,19,1,210,210,116,97},
{211,27,2,18,19,19,19,19,19,19,19,19,1,211,211,117,98},
{212,27,2,18,19,19,19,19,19,19,19,19,1,212,212,118,99},
{213,27,2,18,19,19,19,19,19,19,19,19,1,213,213,119,100},
{214,27,2,18,19,19,19,19,19,19,19,19,1,214,214,120,101},
{215,28,2,18,20,20,20,20,20,20,20,20,1,215,215,121,102},
{216,28,2,18,20,20,20,20,20,20,20,20,1,216,216,122,103},
{217,28,2,19,20,20,20,20,20,20,20,20,1,217,217,123,104},
{218,28,2,19,20,20,20,20,20,20,20,20,1,218,218,124,105},
{219,28,2,19,20,20,20,20,20,20,20,20,1,219,219,125,106},
{220,28,2,19,20,20,20,20,20,20,20,20,1,220,220,126,107},
{221,28,2,19,20,20,20,20,20,20,20,20,1,221,221,127,108},
{222,28,2,19,20,20,20,20,20,20,20,20,1,222,222,128,109},
{223,29,2,19,21,21,21,21,21,21,21,21,1,223,223,129,110},
{224,29,2,19,21,21,21,21,21,21,21,21,1,224,224,130,111},
{225,29,2,20,21,21,21,21,21,21,21,21,1,225,225,131,112},
{226,29,2,20,21,21,21,21,21,21,21,21,1,226,226,132,113},
{227,29,2,20,21,21,21,21,21,21,21,21,1,227,227,133,114},
{228,29,2,20,21,21,21,21,21,21,21,21,1,228,228,134,115},
{229,29,2,20,21,21,21,21,21,21,21,21,1,229,229,135,116},
{230,29,2,20,21,21,21,21,21,21,21,21,1,230,230,136,117},
{231,30,2,20,22,22,22,22,22,22,22,22,1,231,231,137,118},
{232,30,2,20,22,22,22,22,22,22,22,22,1,232,232,138,119},
{233,30,2,21,22,22,22,22,22,22,22,22,1,233,233,139,120},
{234,30,2,21,22,22,22,22,22,22,22,22,1,234,234,140,121},
{235,30,2,21,22,22,22,22,22,22,22,22,1,235,235,141,122},
{236,30,2,21,22,22,22,22,22,22,22,22,1,236,236,142,123},
{237,30,2,21,22,22,22,22,22,22,22,22,1,237,237,143,124},
{238,30,2,21,22,22,22,22,22,22,22,22,1,238,238,144,125},
{239,31,2,21,23,23,23,23,23,23,23,23,1,239,239,145,126},
{240,31,2,21,23,23,23,23,23,23,23,23,1,240,240,146,127},
{241,31,2,22,23,23,23,23,23,23,23,23,1,241,241,147,128},
{242,31,2,22,23,23,23,23,23,23,23,23,1,242,242,148,129},
{243,31,2,22,23,23,23,23,23,23,23,23,1,243,243,149,130},
{244,31,2,22,23,23,23,23,23,23,23,23,1,244,244,150,131},
{245,31,2,22,23,23,23,23,23,23,23,23,1,245,245,151,132},
{246,31,2,22,23,23,23,23,23,23,23,23,1,246,246,152,133},
{247,32,2,22,24,24,24,24,24,24,24,24,1,247,247,153,134},
{248,32,2,22,24,24,24,24,24,24,24,24,1,248,248,154,135},
{249,32,2,23,24,24,24,24,24,24,24,24,1,249,249,155,136},
{250,32,2,23,24,24,24,24,24,24,24,24,1,250,250,156,137},
{251,32,2,23,24,24,24,24,24,24,24,24,1,251,251,157,138},
{252,32,2,23,24,24,24,24,24,24,24,24,1,252,252,158,139},
{253,32,2,23,24,24,24,24,24,24,24,24,1,253,253,159,140},
{254,32,2,23,24,24,24,24,24,24,24,24,1,254,254,160,141},
{255,33,2,23,25,25,25,25,25,25,25,25,1,255,255,161,142},
{256,33,2,23,25,25,25,25,25,25,25,25,1,256,256,162,143},
{257,33,2,24,25,25,25,25,25,25,25,25,1,257,257,163,144},
{258,33,2,24,25,25,25,25,25,25,25,25,1,258,258,164,145},
{259,33,2,24,25,25,25,25,25,25,25,25,1,259,259,165,146},
{260,33,2,24,25,25,25,25,25,25,25,25,1,260,260,166,147},
{261,33,2,24,25,25,25,25,25,25,25,25,1,261,261,167,148},
{262,33,2,24,25,25,25,25,25,25,25,25,1,262,262,168,149},
{263,34,2,24,26,26,26,26,26,26,26,26,1,263,263,169,150},
{264,34,2,24,26,26,26,26,26,26,26,26,1,264,264,170,151},
{265,34,2,25,26,26,26,26,26,26,26,26,1,265,265,171,152},
{266,34,2,25,26,26,26,26,26,26,26,26,1,266,266,172,153},
{267,34,2,25,26,26,26,26,26,26,26,26,1,267,267,173,154},
{268,34,2,25,26,26,26,26,26,26,26,26,1,268,268,174,155},
{269,34,2,25,26,26,26,26,26,26,26,26,1,269,269,175,156},
{270,34,2,25,26,26,26,26,26,26,26,26,1,270,270,176,157},
{271,35,2,25,27,27,27,27,27,27,27,27,1,271,271,177,158},
{272,35,2,25,27,27,27,27,27,27,27,27,1,272,272,178,159},
{273,35,2,26,27,27,27,27,27,27,27,27,1,273,273,179,160},
{274,35,2,26,27,27,27,27,27,27,27,27,1,274,274,180,161},
{275,35,2,26,27,27,27,27,27,27,27,27,1,275,275,181,162},
{276,35,2,26,27,27,27,27,27,27,27,27,1,276,276,182,163},
{277,35,2,26,27,27,27,27,27,27,27,27,1,277,277,183,164},
{278,35,2,26,27,27,27,27,27,27,27,27,1,278,278,184,165},
{279,36,2,26,28,28,28,28,28,28,28,28,1,279,279,185,166},
{280,36,2,26,28,28,28,28,28,28,28,28,1,280,280,186,167},
{281,36,2,27,28,28,28,28,28,28,28,28,1,281,281,187,168},
{282,36,2,27,28,28,28,28,28,28,28,28,1,282,282,188,169},
{283,36,2,27,28,28,28,28,28,28,28,28,1,283,283,189,170},
{284,36,2,27,28,28,28,28,28,28,28,28,1,284,284,190,171},
{285,36,2,27,28,28,28,28,28,28,28,28,1,285,285,191,172},
{286,36,2,27,28,28,28,28,28,28,28,28,1,286,286,192,173},
{287,37,2,27,29,29,29,29,29,29,29,29,1,287,287,193,174},
{288,37,2,27,29,29,29,29,29,29,29,29,1,288,288,194,175},
{289,37,2,28,29,29,29,29,29,29,29,29,1,289,289,195,176},
{290,37,2,28,29,29,29,29,29,29,29,29,1,290,290,196,177},
{291,37,2,28,29,29,29,29,29,29,29,29,1,291,291,197,178},
{292,37,2,28,29,29,29,29,29,29,29,29,1,292,292,198,179},
{293,37,2,28,29,29,29,29,29,29,29,29,1,293,293,199,180},
{294,37,2,28,29,29,29,29,29,29,29,29,1,294,294,200,181},
{295,38,2,28,30,30,30,30,30,30,30,30,1,295,295,201,182},
{296,38,2,28,30,30,30,30,30,30,30,30,1,296,296,202,183},
{297,38,2,29,30,30,30,30,30,30,30,30,1,297,297,203,184},
{298,38,2,29,30,30,30,30,30,30,30,30,1,298,298,204,185},
{299,38,2,29,30,30,30,30,30,30,30,30,1,299,299,205,186},
{300,38,2,29,30,30,30,30,30,30,30,30,1,300,300,206,187},
{301,38,2,29,30,30,30,30,30,30,30,30,1,301,301,207,188},
{302,38,2,29,30,30,30,30,30,30,30,30,1,302,302,208,189},
{303,39,2,29,31,31,31,31,31,31,31,31,1,303,303,209,190},
{304,39,2,29,31,31,31,31,31,31,31,31,1,304,304,210,191},
{305,39,2,30,31,31,31,31,31,31,31,31,1,305,305,211,192},
{306,39,2,30,31,31,31,31,31,31,31,31,1,306,306,212,193},
{307,39,2,30,31,31,31,31,31,31,31,31,1,307,307,213,194},
{308,39,2,30,31,31,31,31,31,31,31,31,1,308,308,214,195},
{309,39,2,30,31,31,31,31,31,31,31,31,1,309,309,215,196},
{310,39,2,30,31,31,31,31,31,31,31,31,1,310,310,216,197}
},
Len=310
}
return e 
