local e=
{
ByIdx={
{310120,120,1,3,4728,6242,38045,{}},
{310121,121,1,3,4783,6313,38484,{}},
{310122,122,1,3,4838,6386,38925,{}},
{310123,123,1,3,4893,6458,39367,{}},
{310124,124,1,3,4948,6532,39811,{}},
{310125,125,1,3,5003,6604,40257,{}},
{310126,126,1,3,5059,6678,40703,{}},
{310127,127,1,3,5115,6752,41153,{}},
{310128,128,1,3,5171,6826,41603,{}},
{310129,129,1,3,5227,6899,42055,{}},
{310130,130,1,3,5283,6973,42508,{}},
{310131,131,1,3,5339,7048,42963,{}},
{310132,132,1,3,5397,7123,43421,{}},
{310133,133,1,3,5453,7199,43879,{}},
{310134,134,1,3,5511,7274,44339,{}},
{310135,135,1,3,5568,7350,44802,{}},
{310136,136,1,3,5626,7427,45265,{}},
{310137,137,1,3,5683,7503,45731,{}},
{310138,138,1,3,5742,7578,46197,{}},
{310139,139,1,3,5800,7656,46665,{}},
{310140,140,1,3,5858,7733,47136,{}},
{310141,141,1,3,5918,7810,47608,{}},
{310142,142,1,3,5976,7888,48082,{}},
{310143,143,1,3,6035,7967,48557,{}},
{310144,144,1,3,6094,8044,49033,{}},
{310145,145,1,3,6153,8123,49513,{}},
{310146,146,1,3,6213,8203,49993,{}},
{310147,147,1,3,6273,8281,50473,{}},
{310148,148,1,3,6333,8360,50957,{}},
{310149,149,1,3,6393,8439,51442,{}},
{310150,150,1,3,6453,8519,51929,{}},
{310151,151,1,3,6513,8599,52416,{}},
{310152,152,1,3,6573,8679,52903,{}},
{310153,153,1,3,6633,8759,53390,{}},
{310154,154,1,3,6693,8839,53877,{}},
{310155,155,1,3,6753,8919,54364,{}},
{310156,156,1,3,6813,8999,54851,{}},
{310157,157,1,3,6873,9079,55338,{}},
{310158,158,1,3,6933,9159,55825,{}},
{310159,159,1,3,6993,9239,56312,{}},
{310160,160,1,3,7053,9319,56799,{}},
{310161,161,1,3,7113,9399,57286,{}},
{310162,162,1,3,7173,9479,57773,{}},
{310163,163,1,3,7233,9559,58260,{}},
{310164,164,1,3,7293,9639,58747,{}},
{310165,165,1,3,7353,9719,59234,{}},
{310166,166,1,3,7413,9799,59721,{}},
{310167,167,1,3,7473,9879,60208,{}},
{310168,168,1,3,7533,9959,60695,{}},
{310169,169,1,3,7593,10039,61182,{}},
{310170,170,1,3,7653,10119,61669,{}},
{310171,171,1,3,7713,10199,62156,{}},
{310172,172,1,3,7773,10279,62643,{}},
{310173,173,1,3,7833,10359,63130,{}},
{310174,174,1,3,7893,10439,63617,{}},
{310175,175,1,3,7953,10519,64104,{}},
{310176,176,1,3,8013,10599,64591,{}},
{310177,177,1,3,8073,10679,65078,{}},
{310178,178,1,3,8133,10759,65565,{}},
{310179,179,1,3,8193,10839,66052,{}},
{310180,180,1,3,8253,10919,66539,{}},
{310181,181,1,3,8313,10999,67026,{}},
{310182,182,1,3,8373,11079,67513,{}},
{310183,183,1,3,8433,11159,68000,{}},
{310184,184,1,3,8493,11239,68487,{}},
{310185,185,1,3,8553,11319,68974,{}},
{310186,186,1,3,8613,11399,69461,{}},
{310187,187,1,3,8673,11479,69948,{}},
{310188,188,1,3,8733,11559,70435,{}},
{310189,189,1,3,8793,11639,70922,{}},
{310190,190,1,3,8853,11719,71409,{}},
{310191,191,1,3,8913,11799,71896,{}},
{310192,192,1,3,8973,11879,72383,{}},
{310193,193,1,3,9033,11959,72870,{}},
{310194,194,1,3,9093,12039,73357,{}},
{310195,195,1,3,9153,12119,73844,{}},
{310196,196,1,3,9213,12199,74331,{}},
{310197,197,1,3,9273,12279,74818,{}},
{310198,198,1,3,9333,12359,75305,{}},
{310199,199,1,3,9393,12439,75792,{}},
{310200,200,1,3,9453,12519,76279,{}},
{320001,1,2,3,131,131,838,{}},
{320002,2,2,3,148,148,953,{}},
{320003,3,2,3,168,168,1068,{}},
{320004,4,2,3,185,185,1183,{}},
{320005,5,2,3,203,203,1299,{}},
{320006,6,2,3,221,221,1415,{}},
{320007,7,2,3,239,239,1530,{}},
{320008,8,2,3,258,258,1646,{}},
{320009,9,2,3,275,275,1762,{}},
{320010,10,2,3,293,293,1877,{}},
{320011,11,2,3,312,312,1993,{}},
{320012,12,2,3,329,329,2108,{}},
{320013,13,2,3,348,348,2223,{}},
{320014,14,2,3,366,366,2338,{}},
{320015,15,2,3,383,383,2454,{}},
{320016,16,2,3,402,402,2569,{}},
{320017,17,2,3,419,419,2685,{}},
{320018,18,2,3,438,438,2801,{}},
{320019,19,2,3,456,456,2917,{}},
{320020,20,2,3,483,483,3089,{}},
{320021,21,2,3,510,510,3263,{}},
{320022,22,2,3,538,538,3436,{}},
{320023,23,2,3,563,563,3609,{}},
{320024,24,2,3,591,591,3783,{}},
{320025,25,2,3,618,618,3956,{}},
{320026,26,2,3,645,645,4128,{}},
{320027,27,2,3,673,673,4303,{}},
{320028,28,2,3,699,699,4475,{}},
{320029,29,2,3,727,727,4648,{}},
{320030,30,2,3,760,760,4865,{}},
{320031,31,2,3,794,794,5082,{}},
{320032,32,2,3,828,828,5298,{}},
{320033,33,2,3,862,862,5514,{}},
{320034,34,2,3,896,896,5732,{}},
{320035,35,2,3,929,929,5948,{}},
{320036,36,2,3,970,970,6208,{}},
{320037,37,2,3,1011,1011,6468,{}},
{320038,38,2,3,1052,1052,6728,{}},
{320039,39,2,3,1092,1092,6988,{}},
{320040,40,2,3,1133,1133,7248,{}},
{320041,41,2,3,1175,1175,7522,{}},
{320042,42,2,3,1218,1218,7796,{}},
{320043,43,2,3,1261,1261,8070,{}},
{320044,44,2,3,1303,1303,8344,{}},
{320045,45,2,3,1347,1347,8618,{}},
{320046,46,2,3,1389,1389,8893,{}},
{320047,47,2,3,1433,1433,9168,{}},
{320048,48,2,3,1477,1477,9448,{}},
{320049,49,2,3,1520,1520,9730,{}},
{320050,50,2,3,1564,1564,10012,{}},
{320051,51,2,3,1608,1608,10293,{}},
{320052,52,2,3,1653,1653,10574,{}},
{320053,53,2,3,1697,1697,10856,{}},
{320054,54,2,3,1740,1740,11138,{}},
{320055,55,2,3,1785,1785,11427,{}},
{320056,56,2,3,1831,1831,11717,{}},
{320057,57,2,3,1877,1877,12008,{}},
{320058,58,2,3,1923,1923,12301,{}},
{320059,59,2,3,1968,1968,12596,{}},
{320060,60,2,3,2014,2014,12892,{}},
{320061,61,2,3,2061,2061,13188,{}},
{320062,62,2,3,2108,2108,13488,{}},
{320063,63,2,3,2154,2154,13788,{}},
{320064,64,2,3,2202,2202,14089,{}},
{320065,65,2,3,2248,2248,14393,{}},
{320066,66,2,3,2297,2297,14698,{}},
{320067,67,2,3,2344,2344,15003,{}},
{320068,68,2,3,2393,2393,15311,{}},
{320069,69,2,3,2441,2441,15620,{}},
{320070,70,2,3,2489,2489,15930,{}},
{320071,71,2,3,2538,2538,16243,{}},
{320072,72,2,3,2587,2587,16555,{}},
{320073,73,2,3,2636,2636,16870,{}},
{320074,74,2,3,2685,2685,17187,{}},
{320075,75,2,3,2735,2735,17503,{}},
{320076,76,2,3,2785,2785,17823,{}},
{320077,77,2,3,2835,2835,18143,{}},
{320078,78,2,3,2885,2885,18465,{}},
{320079,79,2,3,2936,2936,18788,{}},
{320080,80,2,3,2987,2987,19113,{}},
{320081,81,2,3,3038,3038,19439,{}},
{320082,82,2,3,3088,3088,19768,{}},
{320083,83,2,3,3140,3140,20097,{}},
{320084,84,2,3,3192,3192,20428,{}},
{320085,85,2,3,3243,3243,20759,{}},
{320086,86,2,3,3296,3296,21093,{}},
{320087,87,2,3,3348,3348,21428,{}},
{320088,88,2,3,3401,3401,21763,{}},
{320089,89,2,3,3453,3453,22102,{}},
{320090,90,2,3,3507,3507,22441,{}},
{320091,91,2,3,3559,3559,22782,{}},
{320092,92,2,3,3613,3613,23123,{}},
{320093,93,2,3,3667,3667,23468,{}},
{320094,94,2,3,3721,3721,23813,{}},
{320095,95,2,3,3775,3775,24158,{}},
{320096,96,2,3,3829,3829,24507,{}},
{320097,97,2,3,3883,3883,24856,{}},
{320098,98,2,3,3938,3938,25208,{}},
{320099,99,2,3,3993,3993,25559,{}},
{320100,100,2,3,4048,4048,25913,{}},
{320101,101,2,3,4104,4104,26268,{}},
{320102,102,2,3,4160,4160,26624,{}},
{320103,103,2,3,4216,4216,26983,{}},
{320104,104,2,3,4273,4273,27343,{}},
{320105,105,2,3,4328,4328,27703,{}},
{320106,106,2,3,4385,4385,28065,{}},
{320107,107,2,3,4443,4443,28429,{}},
{320108,108,2,3,4499,4499,28794,{}},
{320109,109,2,3,4557,4557,29161,{}},
{320110,110,2,3,4613,4613,29529,{}},
{320111,111,2,3,4672,4672,29898,{}},
{320112,112,2,3,4729,4729,30269,{}},
{320113,113,2,3,4788,4788,30643,{}},
{320114,114,2,3,4847,4847,31016,{}},
{320115,115,2,3,4905,4905,31392,{}},
{320116,116,2,3,4963,4963,31768,{}},
{320117,117,2,3,5023,5023,32147,{}},
{320118,118,2,3,5083,5083,32526,{}},
{320119,119,2,3,5142,5142,32908,{}},
{320120,120,2,3,5202,5202,33289,{}},
{320121,121,2,3,5262,5262,33673,{}},
{320122,122,2,3,5322,5322,34059,{}},
{320123,123,2,3,5383,5383,34446,{}},
{320124,124,2,3,5443,5443,34834,{}},
{320125,125,2,3,5503,5503,35224,{}},
{320126,126,2,3,5565,5565,35615,{}},
{320127,127,2,3,5627,5627,36008,{}},
{320128,128,2,3,5688,5688,36403,{}},
{320129,129,2,3,5749,5749,36798,{}},
{320130,130,2,3,5812,5812,37194,{}},
{320131,131,2,3,5873,5873,37593,{}},
{320132,132,2,3,5937,5937,37993,{}},
{320133,133,2,3,5999,5999,38394,{}},
{320134,134,2,3,6063,6063,38798,{}},
{320135,135,2,3,6125,6125,39202,{}},
{320136,136,2,3,6188,6188,39608,{}},
{320137,137,2,3,6253,6253,40014,{}},
{320138,138,2,3,6316,6316,40423,{}},
{320139,139,2,3,6380,6380,40833,{}},
{320140,140,2,3,6444,6444,41243,{}},
{320141,141,2,3,6508,6508,41657,{}},
{320142,142,2,3,6573,6573,42072,{}},
{320143,143,2,3,6638,6638,42488,{}},
{320144,144,2,3,6703,6703,42904,{}},
{320145,145,2,3,6769,6769,43323,{}},
{320146,146,2,3,6835,6835,43743,{}},
{320147,147,2,3,6901,6901,44164,{}},
{320148,148,2,3,6967,6967,44588,{}},
{320149,149,2,3,7033,7033,45012,{}},
{320150,150,2,3,7099,7099,45438,{}},
{320151,151,2,3,7165,7165,45864,{}},
{320152,152,2,3,7231,7231,46290,{}},
{320153,153,2,3,7297,7297,46716,{}},
{320154,154,2,3,7363,7363,47142,{}},
{320155,155,2,3,7429,7429,47568,{}},
{320156,156,2,3,7495,7495,47994,{}},
{320157,157,2,3,7561,7561,48420,{}},
{320158,158,2,3,7627,7627,48846,{}},
{320159,159,2,3,7693,7693,49272,{}},
{320160,160,2,3,7759,7759,49698,{}},
{320161,161,2,3,7825,7825,50124,{}},
{320162,162,2,3,7891,7891,50550,{}},
{320163,163,2,3,7957,7957,50976,{}},
{320164,164,2,3,8023,8023,51402,{}},
{320165,165,2,3,8089,8089,51828,{}},
{320166,166,2,3,8155,8155,52254,{}},
{320167,167,2,3,8221,8221,52680,{}},
{320168,168,2,3,8287,8287,53106,{}},
{320169,169,2,3,8353,8353,53532,{}},
{320170,170,2,3,8419,8419,53958,{}},
{320171,171,2,3,8485,8485,54384,{}},
{320172,172,2,3,8551,8551,54810,{}},
{320173,173,2,3,8617,8617,55236,{}},
{320174,174,2,3,8683,8683,55662,{}},
{320175,175,2,3,8749,8749,56088,{}},
{320176,176,2,3,8815,8815,56514,{}},
{320177,177,2,3,8881,8881,56940,{}},
{320178,178,2,3,8947,8947,57366,{}},
{320179,179,2,3,9013,9013,57792,{}},
{320180,180,2,3,9079,9079,58218,{}},
{320181,181,2,3,9145,9145,58644,{}},
{320182,182,2,3,9211,9211,59070,{}},
{320183,183,2,3,9277,9277,59496,{}},
{320184,184,2,3,9343,9343,59922,{}},
{320185,185,2,3,9409,9409,60348,{}},
{320186,186,2,3,9475,9475,60774,{}},
{320187,187,2,3,9541,9541,61200,{}},
{320188,188,2,3,9607,9607,61626,{}},
{320189,189,2,3,9673,9673,62052,{}},
{320190,190,2,3,9739,9739,62478,{}},
{320191,191,2,3,9805,9805,62904,{}},
{320192,192,2,3,9871,9871,63330,{}},
{320193,193,2,3,9937,9937,63756,{}},
{320194,194,2,3,10003,10003,64182,{}},
{320195,195,2,3,10069,10069,64608,{}},
{320196,196,2,3,10135,10135,65034,{}},
{320197,197,2,3,10201,10201,65460,{}},
{320198,198,2,3,10267,10267,65886,{}},
{320199,199,2,3,10333,10333,66312,{}},
{320200,200,2,3,10399,10399,66738,{}},
{330001,1,3,3,143,104,758,{}},
{330002,2,3,3,163,118,863,{}},
{330003,3,3,3,183,133,968,{}},
{330004,4,3,3,203,148,1071,{}},
{330005,5,3,3,222,163,1176,{}},
{330006,6,3,3,241,177,1280,{}},
{330007,7,3,3,261,192,1384,{}},
{330008,8,3,3,281,206,1489,{}},
{330009,9,3,3,300,220,1593,{}},
{330010,10,3,3,320,235,1698,{}},
{330011,11,3,3,340,249,1803,{}},
{330012,12,3,3,359,263,1908,{}},
{330013,13,3,3,378,278,2012,{}},
{330014,14,3,3,399,293,2116,{}},
{330015,15,3,3,418,308,2221,{}},
{330016,16,3,3,438,322,2324,{}},
{330017,17,3,3,458,336,2429,{}},
{330018,18,3,3,478,350,2534,{}},
{330019,19,3,3,498,364,2638,{}},
{330020,20,3,3,527,387,2795,{}},
{330021,21,3,3,557,408,2953,{}},
{330022,22,3,3,586,430,3108,{}},
{330023,23,3,3,615,451,3266,{}},
{330024,24,3,3,644,473,3423,{}},
{330025,25,3,3,674,494,3579,{}},
{330026,26,3,3,703,516,3736,{}},
{330027,27,3,3,733,538,3893,{}},
{330028,28,3,3,763,559,4048,{}},
{330029,29,3,3,793,582,4206,{}},
{330030,30,3,3,829,608,4402,{}},
{330031,31,3,3,867,636,4598,{}},
{330032,32,3,3,903,663,4793,{}},
{330033,33,3,3,940,689,4989,{}},
{330034,34,3,3,978,717,5186,{}},
{330035,35,3,3,1013,743,5382,{}},
{330036,36,3,3,1058,776,5617,{}},
{330037,37,3,3,1103,808,5852,{}},
{330038,38,3,3,1148,842,6087,{}},
{330039,39,3,3,1191,873,6322,{}},
{330040,40,3,3,1235,906,6558,{}},
{330041,41,3,3,1283,940,6805,{}},
{330042,42,3,3,1328,974,7053,{}},
{330043,43,3,3,1375,1008,7302,{}},
{330044,44,3,3,1423,1043,7549,{}},
{330045,45,3,3,1468,1078,7798,{}},
{330046,46,3,3,1516,1112,8046,{}},
{330047,47,3,3,1563,1146,8294,{}},
{330048,48,3,3,1611,1182,8548,{}},
{330049,49,3,3,1658,1216,8803,{}},
{330050,50,3,3,1707,1252,9058,{}},
{330051,51,3,3,1755,1288,9313,{}},
{330052,52,3,3,1803,1322,9568,{}},
{330053,53,3,3,1851,1358,9823,{}},
{330054,54,3,3,1898,1393,10077,{}},
{330055,55,3,3,1948,1428,10338,{}},
{330056,56,3,3,1998,1464,10601,{}},
{330057,57,3,3,2048,1502,10864,{}},
{330058,58,3,3,2098,1538,11129,{}},
{330059,59,3,3,2147,1574,11397,{}},
{330060,60,3,3,2198,1612,11663,{}},
{330061,61,3,3,2248,1648,11933,{}},
{330062,62,3,3,2298,1686,12203,{}},
{330063,63,3,3,2350,1723,12475,{}},
{330064,64,3,3,2402,1762,12748,{}},
{330065,65,3,3,2453,1798,13023,{}},
{330066,66,3,3,2505,1838,13298,{}},
{330067,67,3,3,2558,1876,13575,{}},
{330068,68,3,3,2609,1913,13853,{}},
{330069,69,3,3,2663,1953,14133,{}},
{330070,70,3,3,2716,1992,14413,{}},
{330071,71,3,3,2768,2030,14695,{}},
{330072,72,3,3,2822,2069,14978,{}},
{330073,73,3,3,2875,2108,15263,{}},
{330074,74,3,3,2929,2148,15549,{}},
{330075,75,3,3,2983,2188,15837,{}},
{330076,76,3,3,3038,2228,16126,{}},
{330077,77,3,3,3093,2268,16416,{}},
{330078,78,3,3,3148,2308,16707,{}},
{330079,79,3,3,3203,2348,16999,{}},
{330080,80,3,3,3258,2389,17293,{}},
{330081,81,3,3,3313,2430,17588,{}},
{330082,82,3,3,3369,2471,17884,{}},
{330083,83,3,3,3426,2513,18183,{}},
{330084,84,3,3,3482,2553,18482,{}},
{330085,85,3,3,3538,2595,18783,{}},
{330086,86,3,3,3595,2637,19084,{}},
{330087,87,3,3,3653,2678,19387,{}},
{330088,88,3,3,3710,2721,19691,{}},
{330089,89,3,3,3768,2763,19997,{}},
{330090,90,3,3,3825,2805,20303,{}},
{330091,91,3,3,3883,2848,20612,{}},
{330092,92,3,3,3942,2890,20922,{}},
{330093,93,3,3,4000,2933,21233,{}},
{330094,94,3,3,4059,2977,21544,{}},
{330095,95,3,3,4118,3020,21858,{}},
{330096,96,3,3,4178,3063,22173,{}},
{330097,97,3,3,4237,3108,22488,{}},
{330098,98,3,3,4297,3151,22807,{}},
{330099,99,3,3,4357,3195,23125,{}},
{330100,100,3,3,4417,3238,23445,{}},
{330101,101,3,3,4478,3283,23767,{}},
{330102,102,3,3,4538,3328,24088,{}},
{330103,103,3,3,4599,3373,24413,{}},
{330104,104,3,3,4661,3418,24738,{}},
{330105,105,3,3,4723,3463,25064,{}},
{330106,106,3,3,4783,3508,25393,{}},
{330107,107,3,3,4846,3553,25722,{}},
{330108,108,3,3,4908,3599,26053,{}},
{330109,109,3,3,4971,3645,26383,{}},
{330110,110,3,3,5033,3691,26718,{}},
{330111,111,3,3,5097,3738,27052,{}},
{330112,112,3,3,5159,3783,27387,{}},
{330113,113,3,3,5223,3830,27723,{}},
{330114,114,3,3,5288,3878,28063,{}},
{330115,115,3,3,5351,3924,28402,{}},
{330116,116,3,3,5415,3971,28743,{}},
{330117,117,3,3,5479,4018,29085,{}},
{330118,118,3,3,5544,4066,29428,{}},
{330119,119,3,3,5608,4113,29773,{}},
{330120,120,3,3,5674,4162,30118,{}},
{330121,121,3,3,5740,4209,30467,{}},
{330122,122,3,3,5805,4258,30816,{}},
{330123,123,3,3,5872,4306,31165,{}},
{330124,124,3,3,5938,4354,31517,{}},
{330125,125,3,3,6003,4403,31869,{}},
{330126,126,3,3,6071,4453,32223,{}},
{330127,127,3,3,6138,4502,32578,{}},
{330128,128,3,3,6205,4550,32935,{}},
{330129,129,3,3,6273,4599,33293,{}},
{330130,130,3,3,6340,4649,33653,{}},
{330131,131,3,3,6408,4698,34013,{}},
{330132,132,3,3,6477,4749,34374,{}},
{330133,133,3,3,6545,4799,34738,{}},
{330134,134,3,3,6613,4850,35103,{}},
{330135,135,3,3,6683,4900,35468,{}},
{330136,136,3,3,6752,4951,35835,{}},
{330137,137,3,3,6821,5002,36203,{}},
{330138,138,3,3,6890,5053,36573,{}},
{330139,139,3,3,6960,5104,36943,{}},
{330140,140,3,3,7030,5156,37316,{}},
{330141,141,3,3,7100,5208,37689,{}},
{330142,142,3,3,7172,5258,38064,{}},
{330143,143,3,3,7243,5311,38441,{}},
{330144,144,3,3,7313,5363,38818,{}},
{330145,145,3,3,7385,5416,39198,{}},
{330146,146,3,3,7457,5468,39578,{}},
{330147,147,3,3,7528,5521,39958,{}},
{330148,148,3,3,7600,5573,40341,{}},
{330149,149,3,3,7673,5627,40724,{}},
{330150,150,3,3,7745,5679,41111,{}},
{330151,151,3,3,7817,5731,41498,{}},
{330152,152,3,3,7889,5783,41885,{}},
{330153,153,3,3,7961,5835,42272,{}},
{330154,154,3,3,8033,5887,42659,{}},
{330155,155,3,3,8105,5939,43046,{}},
{330156,156,3,3,8177,5991,43433,{}},
{330157,157,3,3,8249,6043,43820,{}},
{330158,158,3,3,8321,6095,44207,{}},
{330159,159,3,3,8393,6147,44594,{}},
{330160,160,3,3,8465,6199,44981,{}},
{330161,161,3,3,8537,6251,45368,{}},
{330162,162,3,3,8609,6303,45755,{}},
{330163,163,3,3,8681,6355,46142,{}},
{330164,164,3,3,8753,6407,46529,{}},
{330165,165,3,3,8825,6459,46916,{}},
{330166,166,3,3,8897,6511,47303,{}},
{330167,167,3,3,8969,6563,47690,{}},
{330168,168,3,3,9041,6615,48077,{}},
{330169,169,3,3,9113,6667,48464,{}},
{330170,170,3,3,9185,6719,48851,{}},
{330171,171,3,3,9257,6771,49238,{}},
{330172,172,3,3,9329,6823,49625,{}},
{330173,173,3,3,9401,6875,50012,{}},
{330174,174,3,3,9473,6927,50399,{}},
{330175,175,3,3,9545,6979,50786,{}},
{330176,176,3,3,9617,7031,51173,{}},
{330177,177,3,3,9689,7083,51560,{}},
{330178,178,3,3,9761,7135,51947,{}},
{330179,179,3,3,9833,7187,52334,{}},
{330180,180,3,3,9905,7239,52721,{}},
{330181,181,3,3,9977,7291,53108,{}},
{330182,182,3,3,10049,7343,53495,{}},
{330183,183,3,3,10121,7395,53882,{}},
{330184,184,3,3,10193,7447,54269,{}},
{330185,185,3,3,10265,7499,54656,{}},
{330186,186,3,3,10337,7551,55043,{}},
{330187,187,3,3,10409,7603,55430,{}},
{330188,188,3,3,10481,7655,55817,{}},
{330189,189,3,3,10553,7707,56204,{}},
{330190,190,3,3,10625,7759,56591,{}},
{330191,191,3,3,10697,7811,56978,{}},
{330192,192,3,3,10769,7863,57365,{}},
{330193,193,3,3,10841,7915,57752,{}},
{330194,194,3,3,10913,7967,58139,{}},
{330195,195,3,3,10985,8019,58526,{}},
{330196,196,3,3,11057,8071,58913,{}},
{330197,197,3,3,11129,8123,59300,{}},
{330198,198,3,3,11201,8175,59687,{}},
{330199,199,3,3,11273,8227,60074,{}},
{330200,200,3,3,11345,8279,60461,{}},
{410001,1,1,4,142,189,1148,{}},
{410002,2,1,4,162,214,1307,{}},
{410003,3,1,4,183,241,1466,{}},
{410004,4,1,4,201,267,1623,{}},
{410005,5,1,4,221,292,1782,{}},
{410006,6,1,4,241,318,1941,{}},
{410007,7,1,4,261,345,2098,{}},
{410008,8,1,4,280,370,2257,{}},
{410009,9,1,4,300,396,2415,{}},
{410010,10,1,4,321,423,2573,{}},
{410011,11,1,4,339,448,2732,{}},
{410012,12,1,4,359,474,2891,{}},
{410013,13,1,4,379,500,3049,{}},
{410014,14,1,4,399,526,3207,{}},
{410015,15,1,4,418,552,3366,{}},
{410016,16,1,4,438,578,3524,{}},
{410017,17,1,4,458,603,3682,{}},
{410018,18,1,4,477,631,3841,{}},
{410019,19,1,4,497,657,3999,{}},
