local e=
{
ByIdx={
{1066,3180,600,438,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{1067,4017,660,498,0,0,0,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{1068,3516,549,549,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,5000,0,700,0,100,35000},
{1069,3180,600,438,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{1070,4017,660,498,0,0,0,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{1071,3180,600,438,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{1072,4017,660,498,0,0,0,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{1073,3516,549,549,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,5000,0,700,0,100,35000},
{1074,3180,600,438,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{1098,4017,660,498,0,0,0,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{1099,3180,600,438,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{10101,3180,600,438,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{10102,3516,549,549,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,5000,0,700,0,100,35000},
{10103,4017,660,498,0,0,0,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{10104,3516,549,549,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,5000,0,700,0,100,35000},
{10105,3516,549,549,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,5000,0,700,0,100,35000},
{10106,4017,660,498,0,0,0,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{10107,4017,660,498,0,0,0,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{10108,4017,660,498,0,0,0,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{10109,3180,600,438,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{10110,3180,600,438,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{10111,3180,600,438,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,100,35000},
{10113,3516,549,549,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,5000,0,700,0,100,35000},
{10114,3516,549,549,0,0,0,0,10000,0,0,0,5000,0,0,0,0,0,0,0,0,700,0,100,35000},
{21012,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21015,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{21025,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21029,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{21039,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,200,40000},
{21041,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21043,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,200,40000},
{21044,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21048,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21049,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{21058,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21070,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21072,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21073,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,200,40000},
{21074,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21075,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{21076,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{21077,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{21078,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21079,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21080,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21081,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21082,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21083,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21084,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,200,40000},
{21085,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21086,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,200,40000},
{21087,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21088,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{21089,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21090,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21101,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21102,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21103,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,200,40000},
{21104,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21105,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{21106,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21107,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,200,40000},
{21108,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21109,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21110,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21111,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21112,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{21113,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21114,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,200,40000},
{21115,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{21116,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{31012,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{31015,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{31041,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31044,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,200,40000},
{31070,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31072,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31073,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,200,40000},
{31103,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,300,40000},
{31105,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31106,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31107,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31108,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,300,40000},
{31105,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31079,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31110,7032,1098,1098,0,0,0,0,15000,0,0,0,10000,0,0,0,0,0,0,0,0,700,0,200,40000},
{31111,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31025,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31112,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,300,40000},
{31113,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31114,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31115,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31116,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31117,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,300,40000},
{31118,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31119,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,300,40000},
{31120,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31121,7032,1098,1098,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,10000,0,700,0,300,40000},
{31122,8034,1320,996,0,0,0,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000},
{31123,6360,1200,876,15000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,300,40000}
},
Len=165
}
return e 
